patch_id,corner,bivariate_id,n_pixels,area_m2,elevation,inland_position,slope,building_50m,impervious_50m,canopy_height_max,southness,tpi_50m
228,cool-stable,1,12,1200.0,22.1215,3000.0,8.372081,0.0021666668,0.14096707,7.8715,0.73209655,-0.24753949
229,cool-stable,1,211,21100.0,21.458,3000.0,1.8451513,0.0039165877,0.056240126,27.506,0.28766584,-0.037679978
230,cool-stable,1,9,900.0,22.606,674.1662,5.9104905,0.0,0.07057613,17.488,0.16049995,-0.13691993
231,cool-stable,1,12,1200.0,23.8475,3000.0,3.3109765,0.0,0.04940329,27.8155,0.3210467,-0.081199765
232,cool-stable,1,36,3600.0,20.931,1400.9817,3.558958,0.0,0.12145747,25.4205,-0.115815796,0.24756011
233,cool-stable,1,24,2400.0,16.138,851.61584,7.6498494,0.000100000005,0.0018621399,23.895,0.48272315,0.14510003
234,cool-stable,1,26,2600.0,8.257999,570.0438,13.949574,0.0,0.0034900284,24.143501,-0.068552434,-1.18078
235,cool-stable,1,98,9800.0,18.838501,474.49927,5.736191,0.017257143,0.010886873,25.5625,0.4431818,-0.5696201
236,cool-stable,1,17,1700.0,17.812,1727.2231,3.3061805,0.0,0.121350765,25.555,-0.84231174,-0.27499986
237,cool-stable,1,39,3900.0,17.245,575.6735,4.1530323,0.0006153846,0.04880975,24.176,0.9608859,-0.03856037
238,cool-stable,1,30,3000.0,20.765,535.3032,7.6245766,0.016293334,0.039325103,25.9275,0.5758627,-1.1196002
239,cool-stable,1,53,5300.0,6.623,391.15216,3.2154298,0.005418868,0.009017005,29.916,0.35944888,-0.47839993
240,cool-stable,1,17,1700.0,19.239,2170.9214,4.9483733,0.0,0.15927377,24.309,0.7913082,-0.08871933
241,cool-stable,1,24,2400.0,19.4985,1897.9323,2.258696,0.0,0.13954733,24.765999,0.9216287,-0.17623994
242,cool-stable,1,364,36400.0,17.023499,827.46594,3.3656735,0.0011296703,0.0031067696,23.517,0.77211773,0.010019894
243,cool-stable,1,50,5000.0,7.362,559.2405,7.128563,0.019368,0.0025382715,27.8645,-0.18878156,-0.16902038
244,cool-stable,1,9,900.0,18.266,3000.0,2.1263883,0.0,0.0,27.338,-0.44735155,0.055240706
245,cool-stable,1,14,1400.0,14.639,2551.019,2.8784583,0.0,0.1210053,23.616001,-0.91959333,-0.4166404
246,cool-stable,1,14,1400.0,12.063999,497.2795,17.66745,0.0005714286,0.0025220457,24.640999,-0.38136482,0.66278005
247,cool-stable,1,14,1400.0,19.941,503.33755,4.5490203,0.015028572,0.10051147,25.469,0.6143614,-0.21698025
248,cool-stable,1,14,1400.0,20.26,3000.0,0.8188517,0.22288571,0.5125573,4.485,0.7711701,-0.0139000695
249,cool-stable,1,33,3300.0,17.286,1636.154,3.661138,0.0,0.07331836,25.205,0.8991291,-0.22628014
250,cool-stable,1,17,1700.0,21.754,1574.7063,5.06887,0.0,0.010377632,24.381,0.4093007,0.04443909
251,cool-stable,1,53,5300.0,17.523,430.0,3.510425,0.026860377,0.02289774,24.66,0.36815333,0.1299595
252,cool-stable,1,24,2400.0,19.3885,3000.0,0.56428355,0.0,0.0,32.596,-0.1798023,0.010539895
253,cool-stable,1,133,13300.0,17.596,2043.8445,1.2894799,0.0,0.056247097,26.991,-0.08401388,-0.18008056
254,cool-stable,1,10,1000.0,21.4545,1130.2869,3.2615547,0.0,0.0,26.015,-0.5303614,-0.79912007
255,cool-stable,1,13,1300.0,7.625,316.22775,7.931586,0.0036,0.13568851,28.085,-0.3178057,-0.94712025
256,cool-stable,1,10,1000.0,21.054,3000.0,0.76742446,0.1662,0.29834569,6.699,0.83934605,0.04459957
257,cool-stable,1,11,1100.0,18.035,3000.0,0.8632379,0.0,0.0,27.353,0.015820805,-0.103040315
258,cool-stable,1,12,1200.0,19.691502,3000.0,7.950206,0.23966666,0.33693418,5.7205,-0.8634841,0.23955992
259,cool-stable,1,181,18100.0,19.99,1783.9282,3.6488953,0.0,0.034536526,25.188,-0.58925176,-0.2463205
260,cool-stable,1,26,2600.0,20.150501,3000.0,0.46995795,0.0,0.0,32.321,0.25189734,0.10770042
261,cool-stable,1,39,3900.0,13.798,350.0,7.6481023,0.034297436,0.1073156,27.263,0.6751107,0.28004014
262,cool-stable,1,28,2800.0,11.036,403.6064,7.5244207,0.0,0.069567904,25.6155,0.8247711,-0.57830006
263,cool-stable,1,16,1600.0,23.622,3000.0,0.75788206,0.0,0.0,23.039001,0.029746491,-0.028140448
264,cool-stable,1,26,2600.0,14.908501,391.59903,8.715598,0.0076923077,0.09219848,21.580502,0.7808712,-0.42085943
265,cool-stable,1,102,10200.0,3.2085,151.32169,5.3908157,0.0062313722,0.0494154,24.8805,-0.39234474,-0.57666004
266,cool-stable,1,384,38400.0,18.6305,3000.0,0.57995385,0.0,5.3369342e-05,30.1915,0.2964164,-0.022800598
267,cool-stable,1,27,2700.0,15.179,3000.0,0.23797666,0.0,0.0,24.686,0.10494492,0.009559593
268,cool-stable,1,11,1100.0,24.504,1874.9133,3.0454285,0.0,0.018843995,23.801,0.5448567,1.0480409
269,cool-stable,1,21,2100.0,23.925,1779.9158,2.0644395,0.0,0.0,23.309,-0.4097369,0.4575992
270,cool-stable,1,14,1400.0,4.0474997,361.8369,7.687935,0.0,0.037037037,28.1195,0.3886706,-1.49606
271,cool-stable,1,28,2800.0,8.2495,305.28674,11.519276,0.019814286,0.13859788,25.310001,0.97104627,-0.42587978
272,cool-stable,1,15,1500.0,19.433,1916.3768,3.8940694,0.0,0.0,27.36,-0.5396132,-0.1430803
273,cool-stable,1,14,1400.0,1.2245,490.66275,0.65854895,0.0,0.0,23.499,0.90245914,0.031499993
274,cool-stable,1,77,7700.0,9.143,462.27695,3.717156,0.0026961039,0.055483405,27.059,0.6369677,0.0456802
275,cool-stable,1,15,1500.0,25.877,3000.0,0.47846225,0.0,0.0,27.782,0.04912096,0.09084
276,cool-stable,1,247,24700.0,16.92,1335.2153,3.6913974,0.0,0.0,26.081,0.54048,-0.12003956
277,cool-stable,1,20,2000.0,23.6295,3000.0,0.29470015,0.0,0.0,22.446,0.43851888,-0.021699868
278,cool-stable,1,22,2200.0,19.307,3000.0,1.8264914,0.0,0.0,26.5765,0.45215815,0.054080464
279,cool-stable,1,28,2800.0,24.8,3000.0,0.7098223,0.0,0.0,24.038,-0.7324387,-0.025960045
280,cool-stable,1,26,2600.0,23.5895,3000.0,0.6533232,0.0,0.0,29.3395,0.8265489,-0.04254044
281,cool-stable,1,14,1400.0,17.5345,2417.4983,3.7114048,0.003942857,0.033500884,25.026001,-0.45737323,-0.6858392
282,cool-stable,1,46,4600.0,9.816,587.1116,3.5294583,0.012086957,0.0016398282,25.991001,0.7136624,0.23016006
283,cool-stable,1,45,4500.0,11.503,1208.139,2.737414,0.0,0.0,28.202,0.29096916,-0.5886404
284,cool-stable,1,10,1000.0,25.331001,1026.7158,6.567602,0.0059599997,0.007185185,21.1175,0.4352774,-0.5057398
285,cool-stable,1,18,1800.0,23.691502,3000.0,0.27629754,0.0,0.0,23.219,-0.18973371,0.020319901
286,cool-stable,1,15,1500.0,23.03,3000.0,5.3865943,0.021013333,0.017711934,23.587,-0.14095761,0.30144027
287,cool-stable,1,343,34300.0,15.222,3000.0,0.3082798,0.00026472303,0.021383941,23.881,-0.22247788,-0.017120132
288,cool-stable,1,16,1600.0,21.5915,980.38245,4.5162554,0.01535,0.013595679,25.225498,0.7920983,-0.21051972
289,cool-stable,1,11,1100.0,16.027,921.79175,7.7619767,0.0,0.0,23.164,0.5391537,-0.19144028
290,cool-stable,1,40,4000.0,6.582,205.18283,6.1121683,0.00556,0.04895679,24.302502,-0.364218,-0.5336001
291,cool-stable,1,11,1100.0,16.474,156.205,5.72701,0.0,0.007890011,23.776,0.6382398,-0.37808046
292,cool-stable,1,10,1000.0,25.182499,3000.0,0.6437781,0.0,0.0,24.424,0.11452052,-0.06415993
293,cool-stable,1,13,1300.0,23.639,3000.0,4.4886746,0.0436,0.05897436,27.833,0.65082175,-0.2524797
294,cool-stable,1,32,3200.0,22.2805,3000.0,2.2290578,0.0022,0.11984182,26.207,0.54610854,-0.11138031
295,cool-stable,1,12,1200.0,7.3145,282.22263,5.1656694,0.023100002,0.14873457,24.736,0.8084314,-0.15200002
296,cool-stable,1,10,1000.0,22.3705,3000.0,5.881181,0.0068400004,0.0,24.309,-0.5930098,0.50554013
297,cool-stable,1,14,1400.0,24.376999,3000.0,5.430985,0.008485714,0.0,27.3095,0.27043495,0.73245984
298,cool-stable,1,610,61000.0,9.8925,266.83328,3.8739724,0.008401312,0.034854483,26.2535,0.10345257,0.021900013
299,cool-stable,1,38,3800.0,23.806,2287.1157,4.013428,0.0,2.5990903e-05,24.723999,0.649275,-0.5685202
300,cool-stable,1,156,15600.0,18.504,1433.3696,3.7466202,0.0,0.0,24.581001,0.6646945,-0.15641977
301,cool-stable,1,38,3800.0,23.902,3000.0,2.0545368,0.0,0.0,29.6335,0.6519384,-0.00090026855
302,cool-stable,1,11,1100.0,25.804,1636.8567,1.3419999,0.0,0.0,22.121,-0.3345696,0.19347961
303,cool-stable,1,63,6300.0,23.904,3000.0,0.76954424,0.0,0.0,28.372,-0.7461413,-0.013119812
304,cool-stable,1,9,900.0,24.861,3000.0,0.3671479,0.0,0.0,30.582,0.3424028,0.072920226
305,cool-stable,1,103,10300.0,21.815,3000.0,0.8270986,0.0,0.0,27.144,0.11070456,-0.046839677
306,cool-stable,1,9,900.0,19.17,1990.1006,4.9943657,0.0,0.0,23.204,0.8821106,-0.23132111
307,cool-stable,1,460,46000.0,12.4475,1630.3833,2.1319962,0.0,0.0,27.0625,0.29747188,-0.104759865
308,cool-stable,1,12,1200.0,23.376999,3000.0,0.68517935,0.0,0.0,33.003,0.8598931,0.038960572
309,cool-stable,1,17,1700.0,21.392,1790.6703,4.6883607,0.0,0.0,22.636,0.82485235,-0.29596007
310,cool-stable,1,57,5700.0,25.413,3000.0,0.42872563,0.0,0.0,24.469,0.80717033,0.0007991791
311,cool-stable,1,23,2300.0,11.993,579.8276,12.245897,0.047026087,0.030311326,19.371,-0.4760032,0.2981602
312,cool-stable,1,9,900.0,1.573,214.00934,0.7701964,0.01911111,0.0016186556,22.194,-0.92332435,-0.036400016
313,cool-stable,1,22,2200.0,20.564,2013.02,3.5245652,0.0,0.0,23.418,0.64868563,-0.06369999
314,cool-stable,1,29,2900.0,26.03,1193.6918,3.193908,0.0,0.0,22.592,0.17696515,0.078039706
315,cool-stable,1,220,22000.0,15.9235,1890.066,1.9100574,0.0,0.0,24.533,0.0557883,-0.22100013
316,cool-stable,1,243,24300.0,10.708,901.3878,4.176895,0.00026831275,0.0007829091,26.418,-0.45327118,-0.23195973
317,cool-stable,1,30,3000.0,16.8915,3000.0,2.044109,0.06537333,0.14841975,25.4595,0.9123924,0.22839952
318,cool-stable,1,78,7800.0,1.5174999,89.44272,3.2699943,0.0065435898,0.008429883,24.066,0.6968838,-0.11124
319,cool-stable,1,42,4200.0,25.54,3000.0,0.6691444,0.0,0.0,27.9075,0.21004581,-0.023359641
320,cool-stable,1,17,1700.0,35.08,3000.0,19.781704,0.0,0.4517865,4.517,-0.12790349,-3.4958808
321,cool-stable,1,11,1100.0,12.995,2340.0215,17.015003,0.039127275,0.018989898,24.609,0.4633192,-0.4079197
322,cool-stable,1,16,1600.0,14.283,1715.4299,3.4471488,0.0,0.0,27.8135,0.89617145,-0.042700082
323,cool-stable,1,13,1300.0,3.966,144.22205,4.723022,0.034492306,0.07063628,21.94,-0.971145,0.14151986
324,cool-stable,1,9,900.0,22.674,3000.0,4.362,0.007333333,0.06684499,23.587,0.11940392,0.4352398
325,cool-stable,1,9,900.0,22.764,3000.0,1.8698931,0.0,0.0,27.844,0.4092334,-0.003959885
326,cool-stable,1,22,2200.0,16.4955,2011.4546,0.94769216,0.0,0.0,23.8865,0.38381624,-0.114220314
327,cool-stable,1,15,1500.0,26.183,1198.5408,3.5386074,0.0,0.0,22.512,0.8815428,-0.21368004
328,cool-stable,1,80,8000.0,3.479,65.163795,5.6117005,0.0097,0.020405864,23.6815,-0.5437919,-0.17505997
329,cool-stable,1,16,1600.0,21.437,1820.0952,2.5506854,0.0,0.0,23.332,0.06855359,0.2274395
330,cool-stable,1,186,18600.0,20.984001,3000.0,0.59517395,0.0,0.0,27.2405,0.7055645,-0.0060202405
331,cool-stable,1,27,2700.0,22.378,3000.0,0.81524867,0.0,0.0,28.282,-0.4044674,-0.038439788
332,cool-stable,1,33,3300.0,14.821,3000.0,1.3028092,0.0,0.16512159,23.978,-0.9542157,0.0549197
333,cool-stable,1,13,1300.0,18.407,3000.0,1.0805777,0.004276923,0.61144346,2.858,0.6851964,0.24468079
334,cool-stable,1,17,1700.0,3.637,72.8011,3.4148304,0.013741177,0.039150327,23.201,0.20877217,-0.21123993
335,cool-stable,1,15,1500.0,16.717,2070.193,2.3538322,0.0,0.0,28.575,0.82053363,-0.78288007
336,cool-stable,1,15,1500.0,19.968,3000.0,0.9360964,0.0,0.0,27.004,0.7642561,0.013959961
337,cool-stable,1,40,4000.0,6.5235,579.2234,6.681851,0.00515,0.00030555556,24.8895,-0.53577936,-0.6191
338,cool-stable,1,30,3000.0,25.039501,3000.0,0.58897936,0.0,0.0,30.706001,0.49766278,-0.07376023
339,cool-stable,1,9,900.0,15.988,3000.0,4.1303334,0.023066666,0.08274349,21.607,0.025249863,-0.022280082
340,cool-stable,1,22,2200.0,18.318,1262.0408,3.4446754,0.0,0.0,23.154999,-0.21034393,-0.88656014
341,cool-stable,1,21,2100.0,22.018,1727.9468,4.1422224,0.0,0.0,22.35,0.5701108,0.4347596
342,cool-stable,1,78,7800.0,0.9545,89.72136,1.6911979,0.0,0.0,24.404999,0.6873987,-0.07821995
343,cool-stable,1,9,900.0,4.877,10.0,13.69801,0.032222226,0.004156379,21.193,0.9467687,0.7594399
344,cool-stable,1,15,1500.0,22.225,3000.0,1.1434073,0.0,0.0,27.109,-0.75292903,-0.03967941
345,cool-stable,1,23,2300.0,20.154,3000.0,0.6986348,0.0,0.0,25.619,0.89735866,-0.003959503
346,cool-stable,1,82,8200.0,17.288,3000.0,2.525199,0.0015756099,0.12826858,24.967,-0.9369724,0.04717985
347,cool-stable,1,13,1300.0,2.6,20.0,10.75594,0.0140307695,0.010835707,23.064,0.9806799,-0.40124
348,cool-stable,1,11,1100.0,16.343,1968.8829,3.4071794,0.0,0.0,24.259,-0.7652901,-0.8471602
349,cool-stable,1,65,6500.0,20.441,3000.0,0.6971548,0.0,0.0,26.21,0.89477575,-0.03416031
350,cool-stable,1,53,5300.0,16.573,1780.1685,2.7217464,0.0,0.0,22.898,0.0002912904,-0.21652026
351,cool-stable,1,18,1800.0,16.4515,3000.0,4.6054,0.039155558,0.13596708,25.9045,-0.50009274,-0.27109966
352,cool-stable,1,11,1100.0,16.964,3000.0,3.0130904,0.0,0.0,22.576,-0.9782588,0.13016094
353,cool-stable,1,16,1600.0,16.3115,3000.0,1.7920674,0.002725,0.0035262345,24.549,0.29010466,-0.16811955
354,cool-stable,1,17,1700.0,14.573,1043.1682,4.420454,0.0,0.0,25.491,0.9431414,-0.09051983
355,cool-stable,1,42,4200.0,16.283,638.39624,6.394263,0.016657142,0.0070194006,29.4035,0.84445876,-0.037419893
356,cool-stable,1,80,8000.0,15.455999,1564.4967,3.2009635,0.0,0.0,25.653,0.17741957,-0.1291604
357,cool-stable,1,13,1300.0,21.602,3000.0,0.54461855,0.048769232,0.5576923,3.605,0.439027,0.026560746
358,cool-stable,1,18,1800.0,26.881,3000.0,0.3529654,0.0029333334,0.016694102,25.2505,0.27928674,-0.057480052
359,cool-stable,1,9,900.0,26.79,3000.0,1.9732317,0.009688889,0.29806584,27.356,-0.37147734,-0.07088035
360,cool-stable,1,9,900.0,18.286,3000.0,3.3584993,0.0,0.11807956,24.104,0.33825177,0.3358796
361,cool-stable,1,15,1500.0,13.484,1001.69855,3.2690332,0.0,0.0,26.154,0.63258535,0.7276398
362,cool-stable,1,21,2100.0,20.611,3000.0,5.3809457,0.0,0.061322752,26.405,-0.87719476,-0.19376022
363,cool-stable,1,720,72000.0,16.741001,3000.0,0.9056187,0.0033338887,0.021521606,26.611,0.5283166,-0.024800166
364,cool-stable,1,23,2300.0,7.414,42.426407,12.895553,0.013513044,0.028609768,23.352,-0.98013175,-0.13067998
365,cool-stable,1,19,1900.0,20.751,3000.0,1.1594714,0.0,0.005289149,26.634,0.31937602,-0.07691963
366,cool-stable,1,27,2700.0,11.938,89.44272,10.000195,0.022948148,0.082331955,23.093,0.59705085,0.6544796
367,cool-stable,1,93,9300.0,12.306,102.95631,5.910102,0.029806452,0.13947167,19.69,-0.7165929,-0.1635199
368,cool-stable,1,13,1300.0,18.882,3000.0,1.3316826,0.0,0.39212725,0.447,-0.4160912,-0.38044053
369,cool-stable,1,9,900.0,9.762,1291.898,5.873453,0.003777778,0.009958847,26.718,-0.21651702,-0.40328035
370,cool-stable,1,9,900.0,7.893,106.30146,12.539931,0.003422222,0.009602195,25.593,0.3887875,0.0147999665
371,cool-stable,1,11,1100.0,18.154,1124.8556,8.057069,0.020436363,0.0,23.508,0.99026763,0.25172052
372,cool-stable,1,10,1000.0,10.75,78.078865,11.622938,0.04304,0.081518516,19.486,-0.9819249,-0.21756008
373,cool-stable,1,11,1100.0,14.172,3000.0,0.5732716,0.00043636365,0.24370371,24.353,-0.38727495,-0.16159958
374,cool-stable,1,27,2700.0,16.76,3000.0,2.155165,0.0045333332,0.08885231,25.253,-0.295405,-0.56328046
375,cool-stable,1,18,1800.0,26.719501,3000.0,1.1037073,0.0004888889,0.35009602,0.73,0.8817382,0.12075977
376,cool-stable,1,10,1000.0,26.032,3000.0,0.4218274,0.0006,0.10503703,29.952,-0.9400545,-0.08074043
377,cool-stable,1,370,37000.0,14.699,1583.1455,3.6293015,0.0041686487,0.0694014,25.8095,0.7819201,-0.07172005
378,cool-stable,1,26,2600.0,2.6599998,60.0,4.3411493,0.029015385,0.0047578346,21.4835,-0.21124071,0.1251601
379,cool-stable,1,160,16000.0,8.594999,1332.0095,3.1565826,0.001985,0.0031033952,25.4485,0.10934687,-0.21973997
380,cool-stable,1,10,1000.0,7.8365,852.9044,4.260271,0.0,0.0,24.915,-0.7532345,-0.035019867
381,cool-stable,1,657,65700.0,10.827,272.94687,4.678026,0.0068584476,0.028171824,25.041,-0.2605801,-0.1535598
382,cool-stable,1,34,3400.0,25.269001,3000.0,0.45266813,0.0,0.017763253,27.287498,0.6150303,-0.071139604
383,cool-stable,1,46,4600.0,4.4225,2112.3682,1.0209064,0.0,0.069178745,27.0235,0.44192153,-0.07522006
384,cool-stable,1,51,5100.0,17.834,150.33296,7.783848,0.0019372549,0.046252724,22.292,0.03238913,-0.20684071
385,cool-stable,1,27,2700.0,18.107,3000.0,3.301673,0.0,0.048866026,24.842,0.025030931,0.0903199
386,cool-stable,1,9,900.0,24.7,3000.0,5.3106656,0.026266668,0.091412894,27.184,0.20052917,-0.035480652
387,cool-stable,1,65,6500.0,11.142,792.0227,3.0785744,0.0036492306,8.357075e-05,28.045,-0.77986807,-0.05816021
388,cool-stable,1,18,1800.0,1.166,29.142136,4.0576773,0.006,0.0012894375,24.4815,0.92993414,-0.033500027
389,cool-stable,1,14,1400.0,11.526,1872.8318,5.402221,0.011371428,0.08381834,24.5805,0.7459916,-0.20473972
390,cool-stable,1,105,10500.0,7.307,545.89374,4.3455253,0.0,0.065213405,27.015,0.4254562,0.1433601
391,cool-stable,1,41,4100.0,0.989,438.40622,0.47459507,0.0,0.045745257,23.93,0.4876614,-0.0036399602
392,cool-stable,1,21,2100.0,25.824,3000.0,14.8375635,0.0,0.32686067,4.482,0.49032173,-0.4501999
393,cool-stable,1,53,5300.0,2.125,42.426407,3.987579,0.0011320754,0.0,24.548,-0.5806194,-0.06259992
394,cool-stable,1,43,4300.0,25.128,3000.0,0.51222515,0.005888372,0.026586277,28.086,0.57083535,-0.03223999
395,cool-stable,1,20,2000.0,22.072,3000.0,2.433115,0.0,0.107827164,24.928501,0.737437,0.11755966
396,cool-stable,1,11,1100.0,6.0,1939.4072,4.301488,0.0,0.0025925925,21.938,0.11206939,0.019359836
397,cool-stable,1,40,4000.0,17.339,1413.8777,3.3274431,0.0,0.0,25.113,0.74261546,-0.67485964
398,cool-stable,1,15,1500.0,19.384,3000.0,0.8983438,0.021386666,0.1388395,24.006,-0.6411063,0.017320251
399,cool-stable,1,18,1800.0,15.849501,3000.0,2.0100532,0.0,0.0017764061,24.6215,0.826971,-0.23557973
400,cool-stable,1,114,11400.0,10.696501,157.31932,5.887585,0.0028456142,0.008860732,25.275,-0.8213846,0.24499995
401,cool-stable,1,16,1600.0,21.893501,3000.0,3.073035,0.0,0.14137346,25.9615,-0.84045386,0.12300011
402,cool-stable,1,13,1300.0,4.161,1960.8672,2.0937064,0.0,0.0,25.143,0.70216686,0.0055197524
403,cool-stable,1,18,1800.0,23.6085,254.06538,7.974308,0.0,0.0,18.7675,-0.32020745,-0.11862011
404,cool-stable,1,76,7600.0,7.2965,60.413815,8.169703,0.0017157895,0.002865497,26.976,-0.906998,0.014680149
405,cool-stable,1,10,1000.0,12.717,660.0346,7.9874744,0.00956,0.12854321,17.453,-0.5897139,0.035099678
406,cool-stable,1,15,1500.0,16.925,240.41629,6.8833766,0.13202666,0.1784609,8.69,0.92367023,0.21040039
407,cool-stable,1,77,7700.0,4.636,70.71068,5.733714,0.01308052,0.08335899,25.135,0.42733726,0.014320071
408,cool-stable,1,56,5600.0,1.638,81.54234,3.6101599,0.0,0.0020723105,25.657501,0.038270622,0.014239967
409,cool-stable,1,198,19800.0,4.424,60.82763,4.6042886,0.003921212,0.0036675397,26.1375,0.18665655,-0.043239966
410,cool-stable,1,190,19000.0,14.1555,708.2019,4.1546774,0.0052905264,0.13677843,23.7695,0.13224834,-0.14817996
411,cool-stable,1,18,1800.0,10.0105,253.081,4.6674047,0.0002,0.04271605,22.145,0.265201,-1.2623001
412,cool-stable,1,10,1000.0,21.418499,3000.0,4.5302296,0.0078799995,0.21128395,26.446499,0.0011025704,0.18698001
413,cool-stable,1,9,900.0,0.903,36.05551,4.268573,0.0,0.0,26.484,-0.5388383,-0.63208
414,cool-stable,1,27,2700.0,22.1,3000.0,0.6498074,0.031214816,0.17173755,29.286,-0.19981347,-0.078239515
415,cool-stable,1,11,1100.0,1.428,156.205,4.202259,0.0,0.07892256,22.617,-0.57043254,-0.48048002
416,cool-stable,1,19,1900.0,20.544,299.66647,7.0036454,0.0,0.00020792722,18.907,0.16554418,-0.76819944
417,cool-stable,1,36,3600.0,22.4135,3000.0,1.3636856,0.0,0.04270576,28.107,-0.79836535,-0.018519744
418,cool-stable,1,42,4200.0,21.673,3000.0,2.898788,0.039219048,0.08236037,29.429,-0.9736058,-0.19475979
419,cool-stable,1,9,900.0,6.896,114.01755,3.549498,0.0,0.08973937,25.602,0.85003257,1.5070001
420,cool-stable,1,333,33300.0,22.987,3000.0,0.55566025,0.006594595,0.01443258,28.881,-0.5364638,-0.0533194
421,cool-stable,1,9,900.0,22.887,3000.0,3.535409,0.0336,0.19170097,25.962,0.18340129,0.007160416
422,cool-stable,1,10,1000.0,13.976,3000.0,0.6448381,0.0068000006,0.013938272,22.752,-0.08535881,0.041100025
423,cool-stable,1,9,900.0,6.13,20.0,15.229439,0.0007555556,0.02978052,18.804,-0.95422363,0.7094401
424,cool-stable,1,12,1200.0,18.182,3000.0,2.8471189,0.0,0.049598765,26.064999,0.519336,0.03178055
425,cool-stable,1,60,6000.0,13.8064995,581.93616,4.2599473,0.00408,0.027522633,24.751,0.9096029,0.22766036
426,cool-stable,1,22,2200.0,14.6325,98.48858,4.82588,0.0,0.0,20.7535,-0.11319038,0.20385987
427,cool-stable,1,12,1200.0,22.3765,3000.0,3.4453604,0.0198,0.22504115,24.975,0.766027,-0.3661996
428,cool-stable,1,9,900.0,15.34,571.4018,3.2996423,0.023022221,0.0003292181,23.162,-0.43449175,0.28844
429,cool-stable,1,15,1500.0,20.968,3000.0,0.95893466,0.09016,0.12621398,24.52,-0.79778874,-0.23536064
430,cool-stable,1,14,1400.0,12.73,1100.2046,2.950879,0.043057144,0.010282187,26.0265,0.37203956,0.012100335
431,cool-stable,1,10,1000.0,11.603001,1062.3768,3.4484982,0.01716,0.0039506173,25.414,0.71883196,-0.12951994
432,cool-stable,1,18,1800.0,0.6465,65.55664,1.2490244,0.0,0.11985596,23.326,0.9753594,-0.34789997
433,cool-stable,1,11,1100.0,19.894,138.92444,3.3502598,0.0,0.0,23.078,-0.28431568,0.8242809
434,cool-stable,1,13,1300.0,6.745,28.284271,10.787719,0.00843077,0.008195632,24.396,-0.40253237,0.22644031
435,cool-stable,1,20,2000.0,23.036,3000.0,0.53344434,0.0,0.0,29.8575,0.69100684,-0.030599365
436,cool-stable,1,13,1300.0,22.172,3000.0,2.8406043,0.040646154,0.20610636,25.939,-0.91244876,-0.27364013
437,cool-stable,1,14,1400.0,13.514,3000.0,0.60741353,0.0,0.0,23.6005,-0.085745305,0.04887968
438,cool-stable,1,16,1600.0,35.04,3000.0,12.270735,0.00315,0.30602622,4.4215,0.99877644,-1.0042608
439,cool-stable,1,16,1600.0,14.8285,210.35117,4.3500347,0.001925,0.009282407,25.661,-0.9248649,-0.48574024
440,cool-stable,1,67,6700.0,21.962,3000.0,2.2159436,0.03682388,0.088988386,28.137,-0.3604117,-0.20100051
441,cool-stable,1,138,13800.0,2.441,206.03394,7.181279,0.0007478261,0.027208803,26.509,-0.92099154,-0.31154
442,cool-stable,1,20,2000.0,24.984001,3000.0,0.90366423,0.0,0.020209877,30.074001,0.1981258,-0.089960024
443,cool-stable,1,9,900.0,20.124,3000.0,4.4595504,0.0,0.081893004,24.3,-0.8093551,0.04468056
444,cool-stable,1,12,1200.0,21.167,288.15753,7.6726103,0.0,0.009763374,21.242,-0.37864968,0.90695953
445,cool-stable,1,16,1600.0,23.0165,3000.0,1.9193386,0.03185,0.0485571,31.605,-0.57235986,-0.015060006
446,cool-stable,1,46,4600.0,24.5635,3000.0,3.0059764,0.024939131,0.05714439,30.139,-0.80221015,-0.15418008
447,cool-stable,1,37,3700.0,4.81,1491.878,2.5859349,0.0,0.013350016,25.701,0.959593,-0.049400102
448,cool-stable,1,18,1800.0,10.514,333.0165,3.7216482,0.0013333333,0.020185184,24.067,-0.9252436,-0.76339996
449,cool-stable,1,28,2800.0,26.104,3000.0,5.2631845,0.0041285716,0.084007934,28.7605,-0.13373983,0.38119984
450,cool-stable,1,29,2900.0,8.638,845.99054,2.807238,0.00015172413,0.28292888,2.553,-0.3532327,0.19623981
451,cool-stable,1,23,2300.0,9.313,64.03124,9.074901,0.014208695,0.10605475,23.695,0.044588096,0.27687985
452,cool-stable,1,22,2200.0,3.7335,61.17038,5.1702824,0.0,0.0,27.7655,0.5202509,-0.09202005
