patch_id,corner,corner_label,bivariate_id,n_pixels,area_m2,heatwave_temp,mean_baseline_temp,p90_baseline_temp,hw_minus_mean,hw_minus_p90,inland_position,elevation,slope,tpi_50m,southness,canopy_height_max,rock_presence_10m,urban_distance,building_50m,impervious_50m
414,cool-stable,cool stable,1,27,2700.0,25.136667,19.4,23.5,5.733334,1.5833334,3000.0,22.1,0.6498074,-0.078239515,-0.19981347,29.286,0.0,30.0,0.031214816,0.17173755
415,cool-stable,cool stable,1,11,1100.0,25.8,20.19,25.29,5.496666,0.6066672,156.205,1.428,4.202259,-0.48048002,-0.57043254,22.617,0.0,278.02878,0.0,0.07892256
416,cool-stable,cool stable,1,19,1900.0,26.596666,20.88,25.92,5.6733327,0.59000015,299.66647,20.544,7.0036454,-0.76819944,0.16554418,18.907,0.21052632,90.553856,0.0,0.00020792722
417,cool-stable,cool stable,1,36,3600.0,25.411667,19.68,23.88,5.7383337,1.5333332,3000.0,22.4135,1.3636856,-0.018519744,-0.79836535,28.107,0.0,81.54234,0.0,0.04270576
418,cool-stable,cool stable,1,42,4200.0,25.306667,19.595001,23.75,5.743333,1.5066674,3000.0,21.673,2.898788,-0.19475979,-0.9736058,29.429,0.0,20.0,0.039219048,0.08236037
419,cool-stable,cool stable,1,9,900.0,25.336666,20.15,24.66,5.043333,0.5633335,114.01755,6.896,3.549498,1.5070001,0.85003257,25.602,0.0,234.3075,0.0,0.08973937
420,cool-stable,cool stable,1,333,33300.0,25.103333,19.46,23.64,5.623333,1.4433327,3000.0,22.987,0.55566025,-0.0533194,-0.5364638,28.881,0.0,80.622574,0.006594595,0.01443258
421,cool-stable,cool stable,1,9,900.0,25.846666,20.15,24.47,5.696667,1.4266663,3000.0,22.887,3.535409,0.007160416,0.18340129,25.962,0.0,20.0,0.0336,0.19170097
422,cool-stable,cool stable,1,10,1000.0,25.42,19.935001,24.3,5.501667,1.1883335,3000.0,13.976,0.6448381,0.041100025,-0.08535881,22.752,0.0,31.622776,0.0068000006,0.013938272
423,cool-stable,cool stable,1,9,900.0,26.403334,20.93,25.78,5.4500003,0.6399994,20.0,6.13,15.229439,0.7094401,-0.95422363,18.804,0.0,36.05551,0.0007555556,0.02978052
424,cool-stable,cool stable,1,12,1200.0,25.448334,19.715,23.825,5.706667,1.6466668,3000.0,18.182,2.8471189,0.03178055,0.519336,26.064999,0.0,80.622574,0.0,0.049598765
425,cool-stable,cool stable,1,60,6000.0,25.638332,20.2,25.01,5.3750005,0.7416668,581.93616,13.8064995,4.2599473,0.22766036,0.9096029,24.751,0.0,55.210094,0.00408,0.027522633
426,cool-stable,cool stable,1,22,2200.0,26.531666,20.904999,25.7,5.5583334,0.6883335,98.48858,14.6325,4.82588,0.20385987,-0.11319038,20.7535,0.0,188.80978,0.0,0.0
427,cool-stable,cool stable,1,12,1200.0,25.705,20.06,24.285,5.7400002,1.541666,3000.0,22.3765,3.4453604,-0.3661996,0.766027,24.975,0.0,20.0,0.0198,0.22504115
428,cool-stable,cool stable,1,9,900.0,25.703333,20.36,25.09,5.346667,0.64333344,571.4018,15.34,3.2996423,0.28844,-0.43449175,23.162,0.0,14.142136,0.023022221,0.0003292181
429,cool-stable,cool stable,1,15,1500.0,25.52,19.75,23.8,5.7733326,1.4966666,3000.0,20.968,0.95893466,-0.23536064,-0.79778874,24.52,0.0,10.0,0.09016,0.12621398
430,cool-stable,cool stable,1,14,1400.0,25.691666,20.375,25.03,5.2766666,0.6366663,1100.2046,12.73,2.950879,0.012100335,0.37203956,26.0265,0.0,12.071068,0.043057144,0.010282187
431,cool-stable,cool stable,1,10,1000.0,25.8,20.380001,25.14,5.4150004,0.67166746,1062.3768,11.603001,3.4484982,-0.12951994,0.71883196,25.414,0.0,29.142136,0.01716,0.0039506173
432,cool-stable,cool stable,1,18,1800.0,25.211666,20.22,24.494999,5.043333,0.69166625,65.55664,0.6465,1.2490244,-0.34789997,0.9753594,23.326,0.0,191.04973,0.0,0.11985596
433,cool-stable,cool stable,1,11,1100.0,25.556667,20.3,24.95,5.256668,0.5566654,138.92444,19.894,3.3502598,0.8242809,-0.28431568,23.078,0.0,162.78821,0.0,0.0
434,cool-stable,cool stable,1,13,1300.0,26.3,20.55,25.58,5.6666675,0.70999974,28.284271,6.745,10.787719,0.22644031,-0.40253237,24.396,0.0,36.05551,0.00843077,0.008195632
435,cool-stable,cool stable,1,20,2000.0,24.961666,19.355,23.465,5.581667,1.4733336,3000.0,23.036,0.53344434,-0.030599365,0.69100684,29.8575,0.0,165.22684,0.0,0.0
436,cool-stable,cool stable,1,13,1300.0,25.66,20.0,24.23,5.736666,1.5333341,3000.0,22.172,2.8406043,-0.27364013,-0.91244876,25.939,0.0,22.36068,0.040646154,0.20610636
437,cool-stable,cool stable,1,14,1400.0,25.291666,19.96,24.175,5.355,1.0916662,3000.0,13.514,0.60741353,0.04887968,-0.085745305,23.6005,0.0,135.94308,0.0,0.0
438,cool-stable,cool stable,1,16,1600.0,26.86,22.205,26.435001,4.67,0.4366665,3000.0,35.04,12.270735,-1.0042608,0.99877644,4.4215,0.0,30.811388,0.00315,0.30602622
439,cool-stable,cool stable,1,16,1600.0,25.905,20.265,25.18,5.5133333,0.62999976,210.35117,14.8285,4.3500347,-0.48574024,-0.9248649,25.661,0.0,30.811388,0.001925,0.009282407
440,cool-stable,cool stable,1,67,6700.0,25.333332,19.65,23.71,5.6666675,1.5633335,3000.0,21.962,2.2159436,-0.20100051,-0.3604117,28.137,0.0,22.36068,0.03682388,0.088988386
441,cool-stable,cool stable,1,138,13800.0,25.746666,20.28,25.36,5.4033337,0.47333336,206.03394,2.441,7.181279,-0.31154,-0.92099154,26.509,0.0,72.8011,0.0007478261,0.027208803
442,cool-stable,cool stable,1,20,2000.0,25.303333,19.634998,23.95,5.6749997,1.4050004,3000.0,24.984001,0.90366423,-0.089960024,0.1981258,30.074001,0.0,60.777534,0.0,0.020209877
443,cool-stable,cool stable,1,9,900.0,25.906666,20.33,25.03,5.5466657,0.9466674,3000.0,20.124,4.4595504,0.04468056,-0.8093551,24.3,0.0,80.622574,0.0,0.081893004
444,cool-stable,cool stable,1,12,1200.0,26.123333,20.439999,25.529999,5.583334,0.59333384,288.15753,21.167,7.6726103,0.90695953,-0.37864968,21.242,0.0,95.5952,0.0,0.009763374
445,cool-stable,cool stable,1,16,1600.0,25.23,19.46,23.73,5.7700005,1.4833333,3000.0,23.0165,1.9193386,-0.015060006,-0.57235986,31.605,0.0,22.36068,0.03185,0.0485571
446,cool-stable,cool stable,1,46,4600.0,25.283333,19.619999,23.8,5.718334,1.4666672,3000.0,24.5635,3.0059764,-0.15418008,-0.80221015,30.139,0.0,28.284271,0.024939131,0.05714439
447,cool-stable,cool stable,1,37,3700.0,25.716667,20.26,25.03,5.356666,0.6800003,1491.878,4.81,2.5859349,-0.049400102,0.959593,25.701,0.0,60.0,0.0,0.013350016
448,cool-stable,cool stable,1,18,1800.0,25.916668,20.285,25.259998,5.605,0.641667,333.0165,10.514,3.7216482,-0.76339996,-0.9252436,24.067,0.11111111,40.61553,0.0013333333,0.020185184
449,cool-stable,cool stable,1,28,2800.0,25.365,19.71,23.825,5.6883345,1.5283337,3000.0,26.104,5.2631845,0.38119984,-0.13373983,28.7605,0.0,50.0,0.0041285716,0.084007934
450,cool-stable,cool stable,1,29,2900.0,26.9,21.91,26.64,4.9100003,0.25666618,845.99054,8.638,2.807238,0.19623981,-0.3532327,2.553,0.0,53.851646,0.00015172413,0.28292888
451,cool-stable,cool stable,1,23,2300.0,26.196667,20.59,25.59,5.6633334,0.6033325,64.03124,9.313,9.074901,0.27687985,0.044588096,23.695,0.0,31.622776,0.014208695,0.10605475
452,cool-stable,cool stable,1,22,2200.0,25.901667,20.46,25.055,5.3949995,0.6999998,61.17038,3.7335,5.1702824,-0.09202005,0.5202509,27.7655,0.0,177.48149,0.0,0.0
453,cool-stable,cool stable,1,22,2200.0,26.779999,21.244999,26.39,5.52,0.43500012,65.55664,12.559999,15.446098,-0.058159947,-0.67417973,18.4065,0.18181819,42.426407,0.0057090907,0.13657688
454,cool-stable,cool stable,1,11,1100.0,25.526667,19.74,23.96,5.773334,1.4666672,3000.0,25.342,3.966644,-0.008560181,-0.92882097,28.747,0.0,36.05551,0.0022545455,0.09582491
455,cool-stable,cool stable,1,76,7600.0,26.111668,20.58,25.445,5.4883327,0.5800005,155.40262,11.284,4.2570767,-0.0535198,0.86416465,22.319,0.0,50.4951,0.0026894738,0.08746102
456,cool-stable,cool stable,1,376,37600.0,25.706667,20.25,24.95,5.413334,0.6899999,183.84778,7.6335,3.600328,-0.20557997,-0.14170599,25.459,0.0,116.61903,0.004474468,0.064544916
457,cool-stable,cool stable,1,10,1000.0,25.393333,19.68,23.89,5.69,1.4316664,3000.0,24.84,0.44859838,-0.06453976,-0.5668611,26.27,0.0,12.071068,0.062400002,0.15319753
458,cool-stable,cool stable,1,16,1600.0,25.431667,20.065,24.419998,5.463333,1.055001,3000.0,16.5265,0.81062543,-0.09340039,0.9290458,23.6795,0.0,25.322475,0.030725,0.13864197
459,cool-stable,cool stable,1,37,3700.0,26.096666,20.64,25.46,5.4499993,0.6233323,72.11102,5.43,5.755371,-0.34676006,-0.90593296,22.517,0.0,20.0,0.04187027,0.14210877
460,cool-stable,cool stable,1,20,2000.0,25.813334,20.27,25.225,5.546667,0.58833313,375.0307,4.1809998,7.188618,-0.20672,0.8641853,24.903,0.0,36.05551,0.0016000001,0.14614198
461,cool-stable,cool stable,1,12,1200.0,26.688334,21.235,26.07,5.410001,0.6549991,20.0,5.734,14.511883,0.23262,-0.49733597,16.489,0.33333334,98.48858,0.0,0.19796295
462,cool-stable,cool stable,1,168,16800.0,25.82,20.26,25.41,5.536667,0.49833298,200.62305,4.6395,8.214657,-0.16890001,-0.19315076,24.911499,0.0,85.73164,0.0025333334,0.0006444738
463,cool-stable,cool stable,1,15,1500.0,25.72,20.15,25.09,5.4600005,0.66333324,411.46082,9.501,5.1396203,0.021520348,0.8512965,27.197,0.0,30.0,0.011626666,0.0018847736
464,cool-stable,cool stable,1,97,9700.0,25.8,20.19,25.2,5.593334,0.62999916,371.21423,10.939,3.2913268,-0.19763966,0.25911513,26.392,0.0,78.1025,0.0,0.07030673
465,cool-stable,cool stable,1,18,1800.0,25.375,19.645,23.72,5.7316656,1.6266673,3000.0,25.696499,2.0478399,0.08004005,0.6415483,26.564499,0.0,28.284271,0.011133333,0.040747598
466,cool-stable,cool stable,1,16,1600.0,25.18,19.83,24.05,5.489999,1.1050001,3000.0,13.4925,1.3753508,-0.067880034,0.095877364,24.9095,0.0,38.027756,0.0047,0.058132716
467,cool-stable,cool stable,1,10,1000.0,26.446667,21.09,25.9,5.583333,0.5266663,113.57732,17.026001,8.331453,-0.8640402,0.18485674,20.67,0.0,38.643284,0.014599999,0.022617284
468,cool-stable,cool stable,1,18,1800.0,25.599998,19.91,24.1,5.686667,1.5466658,3000.0,18.576,3.301116,-0.24107938,0.6319053,27.3045,0.0,30.811388,0.0067111114,0.0
469,cool-stable,cool stable,1,19,1900.0,25.553333,19.9,24.11,5.5866675,1.3766664,3000.0,22.793,5.0992103,-0.25007918,0.9298974,24.78,0.0,28.284271,0.01911579,0.025211178
470,cool-stable,cool stable,1,10,1000.0,25.150002,19.645,23.955,5.5633335,1.1783333,3000.0,13.4995,0.93091357,-0.27776006,0.4425078,24.289501,0.0,21.18034,0.03188,0.07128395
471,cool-stable,cool stable,1,17,1700.0,25.903334,20.35,25.37,5.599999,0.6200002,338.37848,16.147,2.7473738,0.43811953,0.39129877,22.876,0.0,145.6022,0.0,0.0
472,cool-stable,cool stable,1,44,4400.0,25.381668,20.14,24.77,5.2616673,0.598333,1442.6187,3.056,1.7352223,-0.08819992,-0.9165008,25.0225,0.0,28.284271,0.008481818,0.0153002255
473,cool-stable,cool stable,1,38,3800.0,25.329998,19.57,23.685001,5.705,1.5233339,3000.0,22.5185,0.8735229,-0.08659977,0.3549121,25.970001,0.0,29.142136,0.012663159,0.06514945
474,cool-stable,cool stable,1,24,2400.0,25.154999,19.494999,23.585,5.549999,1.46,3000.0,25.254,0.5601486,-0.018220138,0.6195785,26.62,0.0,74.13438,0.0033666668,0.0035905351
475,cool-stable,cool stable,1,22,2200.0,24.993334,19.325,23.564999,5.5966673,1.3766668,3000.0,23.745998,0.6651626,-0.048679277,-0.9167949,30.601501,0.0,80.0,0.0,0.0
476,cool-stable,cool stable,1,44,4400.0,26.33,20.825,25.645,5.6533337,0.61666644,468.13422,21.6915,12.6811905,0.116840556,-0.9190322,20.263,0.0,50.0,0.0033090906,0.0052974187
477,cool-stable,cool stable,1,13,1300.0,26.626667,21.19,26.12,5.5066676,0.52000046,20.0,5.926,15.226341,0.40143985,-0.35708705,19.366,0.0,44.72136,0.024123076,0.36959165
478,cool-stable,cool stable,1,26,2600.0,25.58,19.95,24.225,5.5250006,1.3783338,3000.0,17.209,3.716786,-0.15603985,0.66617227,25.927,0.0,33.027756,0.017061539,0.06266857
479,cool-stable,cool stable,1,20,2000.0,25.279999,19.735,24.075,5.506667,1.1033331,3000.0,13.983,0.7647434,-0.08208027,-0.41747212,23.593,0.0,30.0,0.01246,0.06568518
480,cool-stable,cool stable,1,24,2400.0,26.830002,21.26,26.415,5.6033335,0.40333334,96.09772,6.9585,9.101393,-0.018300062,0.8870821,6.893,0.0,10.0,0.117233336,0.22863169
481,cool-stable,cool stable,1,52,5200.0,25.643333,20.27,25.134998,5.3550005,0.5216665,287.48694,4.665,4.8371434,-0.30747992,-0.74702805,26.252998,0.0,30.811388,0.017084615,0.10750712
482,cool-stable,cool stable,1,61,6100.0,25.256666,19.56,23.69,5.6233335,1.4799995,3000.0,25.893,0.38507128,-0.04291969,0.18683515,26.209,0.0,36.05551,0.015377048,0.03960737
483,cool-stable,cool stable,1,17,1700.0,25.43,19.66,23.74,5.756666,1.6766663,3000.0,27.53,2.775581,-0.029880906,0.87100524,27.509,0.0,10.0,0.071035296,0.09114742
484,cool-stable,cool stable,1,37,3700.0,24.88,19.68,23.84,5.1999993,1.0366669,3000.0,14.123,0.3907647,-0.03463989,0.24869025,24.306,0.0,36.05551,0.0063783783,0.032142144
485,cool-stable,cool stable,1,11,1100.0,26.516666,20.97,25.8,5.6499996,0.72000057,243.31052,6.888,16.72352,-0.36304003,0.13901496,20.699,0.0,50.990196,0.0,0.0047362517
486,cool-stable,cool stable,1,40,4000.0,25.243334,19.55,23.7,5.746666,1.4999998,3000.0,25.886002,1.1492753,-0.019259566,0.66728175,26.7345,0.0,260.48016,0.0,0.0021944444
487,cool-stable,cool stable,1,18,1800.0,26.135,20.4,25.380001,5.661666,0.6433338,339.41125,14.017,8.265533,-0.020340214,-0.95448047,23.6045,0.0,20.0,0.022711111,0.0056035663
488,cool-stable,cool stable,1,9,900.0,25.993334,20.36,25.45,5.753332,0.5633335,286.53098,10.84,15.071967,0.75208026,-0.41980326,23.654,0.0,22.36068,0.009822222,0.0020987655
489,cool-stable,cool stable,1,33,3300.0,26.023333,20.52,25.28,5.3866673,0.77999943,114.01755,1.497,3.5710957,-0.3287199,0.8603267,22.657,0.0,40.0,0.004072727,0.14494576
490,cool-stable,cool stable,1,36,3600.0,25.134998,19.46,23.645,5.6966662,1.4866673,3000.0,25.0095,0.8419099,-0.046619415,-0.571545,27.8425,0.0,130.19202,0.0,0.0
491,cool-stable,cool stable,1,120,12000.0,25.245,19.744999,24.085,5.441666,1.0766675,3000.0,14.329,0.66222847,-0.07221991,-0.33203322,24.1545,0.0,53.851646,0.00025333333,0.04622428
492,cool-stable,cool stable,1,15,1500.0,26.869999,21.39,25.96,5.48,0.8800004,3000.0,26.417,9.225797,0.15732078,0.9587128,6.116,0.0,0.0,0.18792,0.21799177
493,cool-stable,cool stable,1,18,1800.0,25.521667,19.83,24.345,5.661667,1.155,3000.0,24.4855,1.5404373,0.15100059,0.07564556,22.206,0.0,140.0,0.0,0.07631001
494,cool-stable,cool stable,1,28,2800.0,25.065,19.775002,24.35,5.3099995,0.7049999,1173.1366,2.5335,0.8140824,-0.086980015,0.69531715,27.392,0.0,21.18034,0.023314286,0.08492505
495,cool-stable,cool stable,1,29,2900.0,26.73,21.15,26.21,5.4133334,0.54333305,544.2426,16.363,10.062552,-0.203279,0.89816517,11.529,0.03448276,30.0,0.016455172,0.10411239
496,cool-stable,cool stable,1,12,1200.0,26.056667,20.42,25.545,5.641666,0.5,220.0,7.2460003,18.25631,-1.6278999,-0.17681555,24.206,0.083333336,38.643284,0.011433333,0.021028807
497,cool-stable,cool stable,1,27,2700.0,26.050001,20.47,25.52,5.539999,0.54666585,143.17822,6.987,7.6335363,0.03144003,0.83620137,21.926,0.0,50.0,0.0023703706,0.028344763
498,cool-stable,cool stable,1,183,18300.0,25.576666,20.19,24.93,5.310001,0.6166668,241.86774,12.714,4.269832,-0.2613201,0.49061358,25.709,0.0,36.05551,0.0076109287,0.10481481
499,cool-stable,cool stable,1,67,6700.0,26.616667,21.08,26.12,5.59,0.50666684,89.44272,13.903,10.756116,-0.4149601,-0.7403231,18.118,0.104477614,30.0,0.021707462,0.10946564
500,cool-stable,cool stable,1,19,1900.0,25.263332,19.5,23.61,5.720001,1.6233336,3000.0,23.771,1.8616893,-0.14071953,0.21242964,25.652,0.0,31.622776,0.0070105265,0.07853152
501,cool-stable,cool stable,1,24,2400.0,26.7,21.154999,26.029999,5.525,0.5599988,455.9516,15.1295,4.342436,0.006299572,0.98386276,14.3765,0.16666667,10.0,0.08088333,0.14454217
502,cool-stable,cool stable,1,13,1300.0,25.63,20.01,24.25,5.7033343,1.4033324,3000.0,22.375,0.48752975,-0.039799575,-0.44652912,25.15,0.0,20.0,0.03443077,0.12675214
503,cool-stable,cool stable,1,63,6300.0,25.1,19.93,24.37,5.14,0.6500003,1062.1205,2.364,0.5166547,-0.0065600206,0.5499202,25.127,0.0,30.0,0.023473017,0.0023672348
504,cool-stable,cool stable,1,35,3500.0,25.383333,19.67,23.72,5.766666,1.6500002,3000.0,22.553,3.6918461,0.027120667,0.73630375,24.706,0.0,22.36068,0.049965717,0.04740035
505,cool-stable,cool stable,1,10,1000.0,26.183334,20.55,25.605,5.711666,0.54833347,281.15796,23.682999,9.917852,0.6334201,-0.2135703,20.4705,0.0,63.245552,0.0,0.023753086
506,cool-stable,cool stable,1,173,17300.0,25.233334,19.86,24.16,5.3999996,1.0166664,3000.0,16.689,0.78888166,-0.059760362,-0.65491277,24.498,0.0,50.0,0.015371098,0.118997365
507,cool-stable,cool stable,1,35,3500.0,25.63,20.02,24.49,5.5633335,1.0399996,3000.0,22.979,2.5455434,0.099600755,-0.4005327,24.928,0.0,134.16408,0.0,0.19478308
508,cool-stable,cool stable,1,14,1400.0,26.083334,20.75,25.645,5.273334,0.4999997,111.8034,10.663,5.602441,-0.28436,-0.86491513,20.3485,0.0,10.0,0.029142857,0.115044095
509,cool-stable,cool stable,1,9,900.0,25.806667,20.37,25.24,5.4133325,0.48999977,180.27756,5.053,7.7335,-0.53307986,-0.98222965,23.244,0.0,30.0,0.0064444444,0.053305898
510,cool-stable,cool stable,1,55,5500.0,25.48,19.81,24.06,5.636666,1.316667,3000.0,20.901,2.452248,-0.19999915,-0.6911696,24.406,0.0,60.82763,0.0006618182,0.025977554
511,cool-stable,cool stable,1,75,7500.0,25.476665,19.91,24.43,5.593333,1.043333,3000.0,25.786,2.7227163,-0.030079193,-0.0045189983,26.106,0.0,206.15527,0.0,0.0
512,cool-stable,cool stable,1,10,1000.0,25.646667,20.029999,24.44,5.576667,1.2133328,3000.0,19.5525,2.8711305,-0.20656031,-0.1314422,25.625,0.0,96.67845,0.0,0.2992716
513,cool-stable,cool stable,1,44,4400.0,25.845,20.41,25.224998,5.3883333,0.60833263,161.24515,15.311,5.7061524,0.008299866,0.85015154,22.806,0.022727273,25.322475,0.020027272,0.10212963
514,cool-stable,cool stable,1,11,1100.0,26.533333,21.19,25.7,5.343333,0.7733326,92.19544,16.301,8.76185,-1.584,0.64265805,19.61,0.09090909,100.0,0.0,0.0
515,cool-stable,cool stable,1,11,1100.0,26.436666,20.79,25.81,5.613333,0.5366662,22.36068,7.117,13.925255,0.36768016,0.36444968,21.292,0.0,50.0,0.0,0.005084175
516,cool-stable,cool stable,1,16,1600.0,25.678333,20.279999,25.130001,5.508333,0.59500027,212.82967,19.3665,6.0374756,-0.44133985,0.9130078,23.1885,0.0,20.0,0.035375,0.08275463
517,cool-stable,cool stable,1,9,900.0,25.543333,19.79,24.1,5.736667,1.4466667,3000.0,25.618,0.9002727,-0.15259995,-0.57671446,25.499,0.0,20.0,0.03288889,0.12060356
518,cool-stable,cool stable,1,25,2500.0,25.683332,20.2,24.65,5.429999,1.0499998,3000.0,15.182,4.5887494,-0.4172002,0.9793797,25.885,0.0,22.36068,0.023343999,0.13433087
519,cool-stable,cool stable,1,11,1100.0,25.333334,19.59,23.67,5.776667,1.6533337,3000.0,21.128,4.0257845,0.11431969,0.7484471,26.851,0.0,72.8011,0.0,0.0
520,cool-stable,cool stable,1,31,3100.0,25.646667,20.15,25.06,5.5099998,0.5999997,400.0,6.631,5.7909613,0.1943195,0.68936425,24.083,0.0,72.8011,0.0013419355,0.00015929909
521,cool-stable,cool stable,1,275,27500.0,25.563334,20.04,24.85,5.5066676,0.67666626,1517.5308,16.931,3.730645,-0.09427994,-0.86386067,27.499,0.0,94.868324,0.0013687273,0.010335803
522,cool-stable,cool stable,1,22,2200.0,26.086666,20.63,25.58,5.3883333,0.5366662,38.027756,2.659,7.2687225,-0.88478005,0.81250656,24.143,0.0,31.622776,0.0063090906,0.1730303
523,cool-stable,cool stable,1,20,2000.0,26.869999,21.83,26.64,4.9466667,0.16999976,28.284271,0.9585,1.007242,-0.032200005,-0.79088646,1.4909999,0.0,42.426407,0.0056600003,0.13796297
524,cool-stable,cool stable,1,10,1000.0,25.223331,19.49,23.575,5.676667,1.5716664,3000.0,23.6315,0.4013417,-0.08747997,0.7751082,26.191,0.0,21.18034,0.03872,0.17622223
525,cool-stable,cool stable,1,17,1700.0,25.36,19.66,23.75,5.72,1.5699997,3000.0,25.228,2.3820891,0.023080673,0.8096938,27.178,0.0,76.15773,0.0,0.030188816
526,cool-stable,cool stable,1,11,1100.0,25.473333,19.71,23.83,5.756666,1.6733335,3000.0,25.173,1.9472064,-0.36416,0.57097304,26.163,0.0,22.36068,0.0232,0.029562289
527,cool-stable,cool stable,1,23,2300.0,25.52,19.76,23.93,5.759999,1.5799999,3000.0,24.799,3.5073402,0.12559982,-0.7822194,25.724,0.0,28.284271,0.026626086,0.18244766
528,cool-stable,cool stable,1,71,7100.0,25.286667,19.7,24.24,5.6033344,1.0199999,3000.0,23.341,2.2266974,-0.07195908,-0.064280055,31.404,0.0,86.023254,0.0,0.02108503
529,cool-stable,cool stable,1,11,1100.0,26.376667,20.88,25.86,5.4833336,0.55333453,143.17822,15.541,9.567758,-0.32616,0.9364433,20.598,0.0,20.0,0.030945452,0.087923676
530,cool-stable,cool stable,1,40,4000.0,25.355,19.675,23.82,5.706667,1.4533339,3000.0,24.3715,2.0836682,-0.14126007,-0.8745344,27.3985,0.0,28.284271,0.016409999,0.07024074
531,cool-stable,cool stable,1,57,5700.0,25.296667,20.25,24.66,5.086666,0.6666673,60.82763,1.726,2.3014836,-0.036920052,0.23053718,24.639,0.0,50.0,0.0063789473,0.03834958
532,cool-stable,cool stable,1,72,7200.0,25.928333,20.39,25.235,5.451667,0.67166615,63.245552,3.9839997,6.8379216,-0.30564004,0.6988032,28.5905,0.0,56.08058,0.005577778,0.020570986
533,cool-stable,cool stable,1,11,1100.0,25.646667,20.45,25.15,5.2133336,0.54999924,50.0,2.654,1.8311893,0.20823987,-0.6790258,28.19,0.0,10.0,0.075745456,0.04632997
534,cool-stable,cool stable,1,23,2300.0,25.75,20.49,25.15,5.2599998,0.67999965,14.142136,0.817,4.494955,-0.62524,0.8162941,23.919,0.0,28.284271,0.015826087,0.04954375
535,cool-stable,cool stable,1,12,1200.0,25.478333,19.76,24.055,5.7400007,1.3999993,3000.0,25.7215,1.7948536,-0.02585949,-0.8506665,27.008,0.0,71.41085,0.0,0.0021707818
536,cool-stable,cool stable,1,21,2100.0,25.65,20.1,25.03,5.5833325,0.52333325,1441.2494,16.588,4.727325,0.12056023,-0.7787079,25.38,0.0,208.80614,0.0,0.0
537,cool-stable,cool stable,1,9,900.0,26.35,20.75,25.66,5.586666,0.61000127,70.0,10.918,9.313851,0.13155983,0.9854187,19.567,0.0,10.0,0.09448889,0.2239369
538,cool-stable,cool stable,1,33,3300.0,25.753334,20.47,25.16,5.2533345,0.636666,76.15773,8.686,4.1423583,0.108680114,0.84885323,24.241,0.0,20.0,0.009587878,0.13245791
539,cool-stable,cool stable,1,11,1100.0,25.083334,19.53,23.59,5.65,1.4933332,3000.0,24.679,0.75547135,-0.0536808,0.9495753,27.954,0.0,36.05551,0.00043636365,0.012424243
540,cool-stable,cool stable,1,9,900.0,25.413332,19.87,24.18,5.5500007,1.2233328,3000.0,14.567,0.5742736,-0.040919647,-0.8701233,23.467,0.0,30.0,0.013911111,0.29360768
541,cool-stable,cool stable,1,17,1700.0,26.156666,20.59,25.49,5.5466657,0.67000073,82.46211,1.908,6.6019754,-0.4868,0.33584616,22.62,0.0,22.36068,0.01835294,0.04573711
542,cool-stable,cool stable,1,44,4400.0,25.645,20.035,24.51,5.551667,1.1166674,3000.0,19.319,3.9736085,-0.19329941,-0.7074293,26.807499,0.0,22.36068,0.06987273,0.1268294
543,cool-stable,cool stable,1,33,3300.0,25.506666,19.9,24.28,5.5333333,1.0333328,3000.0,15.485,2.6551123,-0.17628041,-0.7362094,29.669,0.0,22.36068,0.030872729,0.17569771
544,cool-stable,cool stable,1,178,17800.0,25.498333,20.03,24.68,5.458333,0.78499985,1375.0183,10.976,1.822378,-0.35671985,-0.16552866,25.675,0.0,166.43317,0.0,0.04500416
545,cool-stable,cool stable,1,11,1100.0,25.476667,20.1,24.78,5.4666667,0.6666667,1502.6976,22.085,4.138921,0.28531915,-0.3630964,27.045,0.0,98.99495,0.0,1.1223345e-05
546,cool-stable,cool stable,1,110,11000.0,25.481667,20.04,24.845001,5.451667,0.62499964,1268.3256,19.75,3.2731776,-0.00972046,-0.6612109,23.291,0.0,302.23834,0.0,0.005888889
547,cool-stable,cool stable,1,19,1900.0,25.95,20.49,25.44,5.4600005,0.57000035,130.0,1.761,5.966773,-0.045760036,0.60736644,23.61,0.0,100.49875,0.0,0.038330086
548,cool-stable,cool stable,1,52,5200.0,25.581665,19.945,24.44,5.5283337,1.0633329,3000.0,18.168999,4.072304,-0.10795997,-0.77242064,26.4515,0.0,50.0,0.008569231,0.08147436
549,cool-stable,cool stable,1,11,1100.0,25.346666,20.44,24.97,5.143333,0.5133336,134.16408,1.331,0.8668675,-0.08499995,-0.122197986,24.614,0.0,180.0,0.0,0.052356903
550,cool-stable,cool stable,1,13,1300.0,25.653334,20.05,24.33,5.6,1.3066667,3000.0,19.453,3.7229671,-0.5155609,-0.4422791,24.533,0.0,20.0,0.050953846,0.32406458
551,cool-stable,cool stable,1,9,900.0,25.36,19.61,23.77,5.7499995,1.5733337,3000.0,25.553,0.9514646,0.040839385,0.54947823,25.922,0.0,53.851646,0.0,0.15783265
552,cool-stable,cool stable,1,14,1400.0,25.856667,20.585,25.33,5.3216667,0.5416666,30.811388,3.0314999,6.432644,-0.39925992,0.8821613,24.888,0.0,17.071068,0.056199998,0.13755731
553,cool-stable,cool stable,1,121,12100.0,25.363335,19.8,24.32,5.58,1.0499998,3000.0,23.919,4.093113,0.085840456,-0.56921,28.347,0.0,76.15773,0.00010578512,0.028246097
