patch_id,corner,corner_label,bivariate_id,n_pixels,area_m2,centroid_x,centroid_y,heatwave_temp,mean_baseline_temp,p90_baseline_temp,hw_minus_mean,hw_minus_p90,inland_position,elevation,slope,tpi_50m,southness,canopy_height_max,rock_presence_10m,urban_distance,building_50m,impervious_50m
2524,cool-stable,cool stable,1,31,3100.0,25503001.774193548,6674188.548387097,26.813334,21.12,26.41,5.6399994,0.35999933,422.01898,5.947,0.67581755,-0.044719793,-0.7308544,12.017,0.0,10.0,0.20550968,0.464548
2525,cool-stable,cool stable,1,15,1500.0,25496678.333333332,6674185.0,26.376667,20.76,25.62,5.656666,0.7166659,50.0,7.076,6.0122433,-0.111520216,0.96824265,18.554,0.0,22.36068,0.01928,0.22032923
2526,cool-stable,cool stable,1,18,1800.0,25493513.333333332,6674167.222222222,25.838333,20.39,25.325,5.5166664,0.5116663,110.22681,3.835,4.5555897,-0.27664,-0.8879775,23.335499,0.0,72.45606,0.0,0.007009602
2527,cool-stable,cool stable,1,13,1300.0,25496919.615384616,6674199.615384615,26.086666,20.51,25.34,5.663334,0.63333255,30.0,1.917,1.4682211,-0.055080023,0.9858837,21.576,0.0,22.36068,0.0024615382,0.25797722
2528,cool-stable,cool stable,1,15,1500.0,25499115.666666668,6674165.666666667,26.710001,21.05,26.18,5.673334,0.52666664,100.49875,5.945,2.5763624,-0.44887984,0.50884545,19.152,0.06666667,78.1025,0.0,0.16719341
2529,cool-stable,cool stable,1,9,900.0,25501980.555555556,6674177.222222222,26.363333,20.97,25.9,5.4900002,0.350001,89.44272,12.116,11.769352,0.7699602,0.8330826,22.144,0.0,20.0,0.0117333345,0.0
2530,cool-stable,cool stable,1,14,1400.0,25491762.14285714,6674159.285714285,25.865,20.15,25.445,5.6983333,0.42166585,240.0,14.626499,18.246399,-0.8506,-0.9988253,27.054,0.0,30.0,0.018742858,0.34420633
2531,cool-stable,cool stable,1,12,1200.0,25492037.5,6674163.333333333,25.77,20.39,25.16,5.455,0.7016665,117.21675,5.8925,2.057634,-0.3853601,0.841043,26.321,0.0,20.0,0.088633336,0.19950616
2532,cool-stable,cool stable,1,32,3200.0,25499472.1875,6674166.25,26.616665,20.96,26.17,5.664999,0.4499998,205.91261,10.826,3.1593432,-0.03660015,-0.9796982,17.316,0.0,65.55664,0.003,0.17771605
2533,cool-stable,cool stable,1,9,900.0,25497928.333333332,6674165.0,26.606667,20.8,26.02,5.726667,0.61333275,20.0,2.134,11.31809,-1.1622801,-0.9721009,14.976,0.0,14.142136,0.12155555,0.32965708
2534,cool-stable,cool stable,1,10,1000.0,25493449.0,6674123.0,25.83,20.44,25.395,5.4049997,0.43499947,55.0,5.6940002,2.9823976,-0.014700098,-0.8737141,23.543999,0.2,106.284805,0.0,0.0
2535,cool-stable,cool stable,1,13,1300.0,25497855.769230768,6674122.692307692,26.763334,21.11,26.53,5.653333,0.28333345,89.44272,7.98,0.63100404,-0.02671976,-0.77971804,6.191,0.0,10.0,0.3488,0.48682812
2536,cool-stable,cool stable,1,12,1200.0,25503552.5,6674135.0,26.776667,21.095001,26.335,5.51,0.40333334,41.231056,3.7849998,2.9935985,-0.0026400043,-0.90943456,13.408501,0.0,0.0,0.13976668,0.3253395
2537,cool-stable,cool stable,1,41,4100.0,25491489.14634146,6674097.195121951,25.526667,20.26,24.96,5.2266674,0.63000107,36.05551,2.482,4.0703654,-0.17896004,0.8851022,27.712,0.0,31.622776,0.015004879,0.079587474
2538,cool-stable,cool stable,1,9,900.0,25496695.0,6674141.666666667,26.496668,20.87,25.88,5.466667,0.52333325,20.0,2.522,7.9701,-0.43588006,0.9618175,17.071,0.0,22.36068,0.044577777,0.22773664
2539,cool-stable,cool stable,1,13,1300.0,25499596.53846154,6674128.076923077,26.573334,20.85,26.16,5.7000003,0.41333327,133.41664,10.49,3.7771633,0.023799859,0.97634345,18.761,0.0,72.11102,0.0,0.040037986
2540,cool-stable,cool stable,1,201,20100.0,25502421.019900497,6674078.582089553,25.86,20.37,25.41,5.456667,0.46666718,70.0,9.312,6.8484488,-0.30496,-0.86221135,27.638,0.0099502485,41.231056,0.014467661,0.035255205
2541,cool-stable,cool stable,1,23,2300.0,25496098.04347826,6674110.652173913,25.353334,20.1,24.6,5.353334,0.57000035,94.33981,6.029,3.432139,-0.08791998,0.12428677,26.646,0.0,60.0,0.0,0.1419431
2542,cool-stable,cool stable,1,25,2500.0,25499302.6,6674094.6,26.396667,20.9,25.89,5.4699993,0.48333296,70.71068,7.756,7.4200006,0.044120446,0.9262386,19.968,0.08,53.851646,0.0027359999,0.07728395
2543,cool-stable,cool stable,1,14,1400.0,25501290.0,6674109.285714285,26.606667,21.065,26.17,5.6549993,0.45166653,17.071068,1.7875,5.8408175,0.023239989,-0.3526505,16.2855,0.071428575,17.071068,0.037514288,0.2061111
2544,cool-stable,cool stable,1,41,4100.0,25506704.51219512,6674083.780487805,26.11,20.66,25.61,5.4100013,0.46000037,30.0,4.287,5.809413,0.43904,-0.68573886,23.098,0.024390243,0.0,0.06229268,0.0
2545,cool-stable,cool stable,1,31,3100.0,25491909.51612903,6674101.774193549,25.766666,20.22,25.37,5.6000004,0.43333307,228.0351,12.435,8.260889,0.023720454,0.63680476,24.954,0.0,31.622776,0.02876129,0.16837914
2546,cool-stable,cool stable,1,77,7700.0,25492089.805194806,6674065.51948052,25.43,20.14,24.81,5.2633343,0.6299998,44.72136,1.693,2.099676,-0.112600006,0.44036818,25.43,0.0,30.0,0.026150651,0.0489915
2547,cool-stable,cool stable,1,22,2200.0,25499680.0,6674100.909090909,26.7,20.994999,26.125,5.5949993,0.58666706,87.441376,7.2965,3.1445541,-0.4522001,0.8663071,20.431,0.045454547,59.15476,0.0,0.00056116725
2548,cool-stable,cool stable,1,28,2800.0,25503143.92857143,6674095.714285715,26.836666,21.44,26.56,5.3983326,0.27166715,428.5429,4.524,0.7344594,-0.00016000745,-0.9421676,9.184,0.0,20.0,0.11105715,0.35217375
2549,cool-stable,cool stable,1,18,1800.0,25493702.777777776,6674079.444444444,25.586666,20.325,25.16,5.3116665,0.42333317,38.027756,3.7115002,5.5288677,0.27702004,0.80661404,24.1195,0.0,28.284271,0.0025777777,0.027482852
2550,cool-stable,cool stable,1,11,1100.0,25499084.09090909,6674083.181818182,26.636665,21.09,26.28,5.4533334,0.5200011,20.0,3.071,7.3868713,-0.124319896,0.8013194,16.033,0.0,40.0,0.0015636365,0.254523
2551,cool-stable,cool stable,1,21,2100.0,25500912.61904762,6674065.476190476,25.666666,20.5,25.28,5.223335,0.47000122,20.0,2.166,4.465069,0.14791995,0.7252476,22.674,0.0,10.0,0.12708572,0.046484422
2552,cool-stable,cool stable,1,25,2500.0,25501481.8,6674059.4,25.456667,20.26,24.88,5.213333,0.54666644,20.0,2.159,4.0103545,0.38172007,0.23759556,23.683,0.0,150.0,0.0,0.0
2553,cool-stable,cool stable,1,16,1600.0,25503526.25,6674073.75,26.808332,21.24,26.575,5.576667,0.25999957,94.33981,5.4040003,0.83849967,-0.00033986103,-0.5298115,7.2235003,0.0,0.0,0.257325,0.2971605
2554,cool-stable,cool stable,1,42,4200.0,25493541.19047619,6674045.714285715,25.645,20.17,25.17,5.4800005,0.5216671,150.66373,4.0,4.4574714,-0.64386,0.84911335,26.326,0.0,68.89636,0.0,0.0049706055
2555,cool-stable,cool stable,1,24,2400.0,25493440.833333332,6674033.333333333,25.548332,20.34,25.09,5.206666,0.4966669,50.0,4.96,3.719496,0.07308004,0.67729485,26.2625,0.0,29.142136,0.020883331,0.053755146
2556,cool-stable,cool stable,1,34,3400.0,25496127.94117647,6674019.411764706,25.213333,20.105,24.615002,5.118334,0.5750001,40.0,4.1545,3.718295,-0.05980004,0.08276141,24.870998,0.0,52.42092,0.00031764706,0.14397967
2557,cool-stable,cool stable,1,42,4200.0,25497368.80952381,6674018.095238095,26.720001,21.045,26.32,5.665,0.36999956,101.23957,2.6015,0.8204037,-0.005599971,0.607233,7.7065,0.0,14.142136,0.09109524,0.59492064
2558,cool-stable,cool stable,1,9,900.0,25497858.333333332,6674049.444444444,26.763334,21.05,26.48,5.603334,0.25333342,117.047,8.002,1.147339,0.03392004,-0.70710677,5.485,0.0,10.0,0.29604447,0.43799725
2559,cool-stable,cool stable,1,492,49200.0,25503500.386178862,6673877.195121951,25.491667,20.235,24.935001,5.248334,0.53499985,80.31129,3.4765,1.7149262,-0.027119976,0.38037,25.714,0.0,78.1025,0.002015447,0.031659137
2560,cool-stable,cool stable,1,9,900.0,25499273.888888888,6674048.333333333,26.6,21.02,26.07,5.44,0.4833323,20.0,1.304,5.91718,-0.3082,0.9827087,20.952,0.0,80.622574,0.0,0.0
2561,cool-stable,cool stable,1,75,7500.0,25502143.0,6673987.933333334,26.306667,20.62,25.84,5.4699993,0.47333336,85.44003,1.44,3.5995667,-0.07956003,-0.7715057,20.279,0.0,22.36068,0.10183466,0.1506074
2562,cool-stable,cool stable,1,50,5000.0,25503430.6,6674005.2,25.36,20.099998,24.815,5.33,0.58166564,195.69786,6.97,3.3054745,-0.056439828,0.5357944,25.692501,0.0,44.72136,0.009568,0.046622224
2563,cool-stable,cool stable,1,11,1100.0,25493694.09090909,6674040.454545454,25.466667,20.21,24.94,5.1600013,0.58666676,44.72136,1.569,1.9118198,-0.17711999,0.9387233,25.486,0.0,10.0,0.0026181818,0.031829406
2564,cool-stable,cool stable,1,17,1700.0,25501682.05882353,6674023.235294118,26.343332,20.8,25.88,5.6333346,0.45666757,31.622776,2.449,4.483082,0.12816001,-0.13160898,20.869,0.0,50.0,0.0052470593,0.0075236023
2565,cool-stable,cool stable,1,12,1200.0,25491530.833333332,6674014.166666667,25.791666,20.425,25.23,5.411666,0.57333314,21.18034,1.1645,3.206866,-0.26276004,0.24073035,22.4985,0.0,29.953524,0.030366667,0.07515433
2566,cool-stable,cool stable,1,49,4900.0,25501716.42857143,6673957.244897959,25.67,20.29,25.14,5.376667,0.5400009,98.99495,2.514,3.2762945,-0.15747997,0.5298589,24.215,0.0,28.284271,0.013714286,0.017455278
2567,cool-stable,cool stable,1,12,1200.0,25502952.5,6674005.0,25.735,20.240002,25.11,5.458333,0.5783335,445.0227,8.269,0.8231467,0.020040035,0.59010756,22.731499,0.0,20.0,0.030000001,0.22987653
2568,cool-stable,cool stable,1,62,6200.0,25493710.967741936,6673943.548387097,25.593334,20.265,25.07,5.265,0.5016667,47.36068,2.7845001,4.1208115,0.21387997,0.6903335,24.071,0.016129032,108.85165,0.0,0.00572282
2569,cool-stable,cool stable,1,16,1600.0,25497918.75,6673983.125,26.736668,21.175,26.165,5.371666,0.45666665,50.0,2.4055,0.65480065,0.011320071,0.88375133,16.0975,0.0,15.0,0.111725,0.3757639
2570,cool-stable,cool stable,1,10,1000.0,25506654.0,6673970.0,26.325,20.835,25.939999,5.45,0.4699996,35.0,4.4965,3.763878,0.20116013,0.80309,21.3615,0.1,0.0,0.06832,0.0
2571,cool-stable,cool stable,1,9,900.0,25495128.333333332,6673967.222222222,25.763334,20.34,25.2,5.443334,0.5800006,63.245552,5.572,3.2748914,0.10135982,0.9365176,24.406,0.0,20.0,0.017911112,0.21652949
2572,cool-stable,cool stable,1,14,1400.0,25501305.0,6673961.428571428,25.981667,20.475,25.505001,5.5650005,0.46666718,20.0,0.907,7.3249893,-1.0005,-0.8801712,25.754501,0.0,108.85165,0.0,0.0015432099
2573,cool-stable,cool stable,1,50,5000.0,25502221.8,6673903.8,25.89,20.29,25.37,5.623333,0.5300003,186.1369,17.425499,5.603156,-0.28899968,-0.652081,25.332,0.0,28.284271,0.0796,0.18895556
2574,cool-stable,cool stable,1,13,1300.0,25502575.769230768,6673958.076923077,25.623333,20.15,25.12,5.396667,0.5433343,206.15527,16.838,4.1270747,-0.50184035,-0.64050347,28.15,0.0,20.0,0.12470769,0.124358974
2575,cool-stable,cool stable,1,18,1800.0,25506768.333333332,6673963.333333333,26.315,20.875,25.849998,5.4283333,0.5166667,20.0,3.209,7.6832294,0.29186004,0.9007385,21.6405,0.0,0.0,0.06591111,0.0
2576,cool-stable,cool stable,1,104,10400.0,25491650.769230768,6673937.307692308,25.561666,20.154999,24.985,5.4499993,0.5799999,110.453606,12.0130005,6.0862694,-0.50949943,0.25431117,25.569,0.0,50.0,0.0054923077,0.033993352
2577,cool-stable,cool stable,1,10,1000.0,25492083.0,6673954.0,25.863335,20.435,25.275,5.4249997,0.5833343,20.0,2.6195002,7.3840714,-0.07127997,0.27178717,25.567501,0.0,22.36068,0.03892,0.071444444
2578,cool-stable,cool stable,1,15,1500.0,25501520.333333332,6673961.0,25.41,20.49,25.11,5.096667,0.42000136,31.622776,0.589,0.58014417,-0.16672,-0.92687005,22.982,0.0,128.06248,0.0,0.0
2579,cool-stable,cool stable,1,11,1100.0,25506689.545454547,6673938.636363637,26.373333,20.92,25.83,5.476666,0.4900004,20.0,2.652,6.2141895,0.19571993,0.9271829,20.876,0.0,0.0,0.07752728,0.0
2580,cool-stable,cool stable,1,12,1200.0,25493430.833333332,6673911.666666667,25.478333,20.305,25.1,5.116666,0.47333336,67.08204,5.843,2.4201665,0.047659833,-0.08896226,23.536,0.0,56.568542,0.0,0.026244856
2581,cool-stable,cool stable,1,63,6300.0,25501404.84126984,6673881.666666667,25.623333,20.24,25.14,5.2566667,0.48000017,92.19544,9.955,4.3215322,-0.37319973,-0.28157425,24.818,0.0,114.01755,0.0,0.0
2582,cool-stable,cool stable,1,10,1000.0,25501528.0,6673912.0,26.323334,20.7,25.96,5.5649996,0.35333347,71.05551,4.6045,13.033993,-0.9734199,-0.82595867,25.513,0.0,87.73299,0.0,4.9382717e-05
2583,cool-stable,cool stable,1,52,5200.0,25505750.576923076,6673880.576923077,26.481667,21.05,25.904999,5.4416666,0.5316664,14.142136,3.0995,6.664176,0.45301992,0.6029232,19.617,0.0,72.8011,9.2307695e-05,0.0
2584,cool-stable,cool stable,1,55,5500.0,25508478.636363637,6673890.636363637,25.97,20.63,25.49,5.396668,0.4933332,41.231056,2.511,2.265795,0.102520086,-0.8277636,23.49,0.0,10.0,0.021920001,0.009948373
2585,cool-stable,cool stable,1,36,3600.0,25493522.5,6673882.222222222,25.743334,20.39,25.335,5.3999996,0.45000076,110.9017,4.7495,3.2220092,-0.12189983,0.9527664,24.645,0.0,44.72136,0.0013222222,0.0029766804
2586,cool-stable,cool stable,1,44,4400.0,25503215.454545453,6673879.318181818,25.768333,20.224998,25.24,5.5116663,0.51833344,336.81976,1.8759999,4.1606646,-0.3477599,-0.43616968,24.1215,0.0,92.19544,0.0,0.11420595
2587,cool-stable,cool stable,1,67,6700.0,25504756.04477612,6673845.447761194,26.71,21.14,26.2,5.5466657,0.5100002,60.82763,11.168,8.733402,-0.077999875,-0.96411264,19.014,0.17910448,101.98039,0.0,1.8426387e-06
2588,cool-stable,cool stable,1,165,16500.0,25491781.363636363,6673767.848484849,25.713333,20.28,25.16,5.3666663,0.5533326,80.0,4.879,5.0637736,-0.12392025,0.86258113,24.938,0.006060606,134.16408,0.00012121212,0.030598579
2589,cool-stable,cool stable,1,66,6600.0,25491975.0,6673849.090909091,25.681667,20.335,25.154999,5.413334,0.5633329,29.142136,3.7705,6.0555487,0.009660003,0.9381201,25.4945,0.0,40.0,0.014818181,0.035746355
2590,cool-stable,cool stable,1,9,900.0,25502135.0,6673868.333333333,26.143333,20.42,25.81,5.663334,0.45666695,212.13203,16.754,8.856413,0.3784399,-0.5461552,21.712,0.0,28.284271,0.013911111,0.19301783
2591,cool-stable,cool stable,1,38,3800.0,25504609.736842107,6673856.052631579,25.946667,20.525002,25.369999,5.399999,0.5833333,59.15476,9.044001,5.5585437,0.18525991,0.8847506,24.017,0.0,10.0,0.027578946,0.014665367
2592,cool-stable,cool stable,1,21,2100.0,25493399.76190476,6673860.238095238,26.06,20.52,25.46,5.480001,0.48999977,20.0,3.248,6.348922,0.20135997,0.7217679,21.246,0.0,86.023254,0.0,0.00041740158
2593,cool-stable,cool stable,1,12,1200.0,25502849.166666668,6673854.166666667,25.849998,20.220001,25.265,5.631666,0.58666706,449.04086,3.0945,3.5004196,-0.45226008,-0.069942676,22.5135,0.0,40.0,6.666667e-05,0.52451646
2594,cool-stable,cool stable,1,21,2100.0,25502027.85714286,6673826.428571428,26.523335,20.85,26.15,5.6733336,0.41333327,291.5476,8.625,9.174246,0.17800005,-0.7502046,10.999,0.0,10.0,0.08855238,0.27191064
2595,cool-stable,cool stable,1,49,4900.0,25501226.020408165,6673801.12244898,25.7,20.44,25.31,5.25,0.45000014,40.0,2.277,4.8884387,-0.50176,0.7088045,23.849,0.0,50.990196,0.0035265307,0.011997985
2596,cool-stable,cool stable,1,21,2100.0,25501526.904761903,6673836.904761905,25.833334,20.24,25.49,5.5533333,0.37333235,143.17822,10.718,7.9709153,-0.15524045,0.9539316,25.879,0.0,86.023254,0.0,0.12342739
2597,cool-stable,cool stable,1,40,4000.0,25508395.5,6673802.5,26.57,20.985,26.055,5.5516667,0.516667,33.83914,5.8380003,4.614135,0.5635601,0.48436928,19.824501,0.0,14.142136,0.0144299995,0.0035524692
2598,cool-stable,cool stable,1,18,1800.0,25502107.777777776,6673811.666666667,26.286667,20.695,25.89,5.5266666,0.38499993,272.87988,18.176,7.791273,-0.11965969,-0.91147244,10.500999,0.0,12.071068,0.12246667,0.3009602
2599,cool-stable,cool stable,1,63,6300.0,25503156.746031746,6673766.904761905,25.126667,19.92,24.59,5.2533336,0.59333354,368.78177,1.472,0.6218105,-0.062159993,0.45942292,23.268,0.0,82.46211,0.00026666667,0.039788358
2600,cool-stable,cool stable,1,13,1300.0,25502220.384615384,6673814.230769231,25.666666,20.19,25.07,5.5099998,0.5900008,266.83328,19.957,4.224528,-0.26667953,0.0722369,22.905,0.0,30.0,0.0304,0.12135803
2601,cool-stable,cool stable,1,152,15200.0,25501951.513157893,6673746.118421053,25.703333,20.105,25.105,5.4983335,0.5449998,374.63312,11.432,4.5982018,-0.37626016,-0.7035341,24.799,0.078947365,71.41085,0.009405263,0.10609649
2602,cool-stable,cool stable,1,30,3000.0,25504882.0,6673767.0,26.715,21.21,26.295,5.5666676,0.47833315,20.0,4.7035,9.724236,0.20143995,-0.30807716,19.9775,0.06666667,44.72136,0.00156,5.3497944e-05
2603,cool-stable,cool stable,1,25,2500.0,25503295.8,6673781.4,25.536667,20.09,25.27,5.3266673,0.34333292,233.45236,1.81,0.7910628,0.034400024,-0.717599,24.322,0.0,170.0,0.0,0.0
2604,cool-stable,cool stable,1,9,900.0,25491656.111111112,6673796.111111111,25.713333,20.24,25.13,5.506666,0.56666756,64.03124,8.956,4.8032575,0.09548004,0.85524285,22.672,0.0,165.52946,0.0,0.0
2605,cool-stable,cool stable,1,14,1400.0,25505420.0,6673790.0,26.783333,21.18,26.335,5.608333,0.4416669,20.0,5.0585003,4.6512575,0.9487401,-0.24760255,18.008,0.21428572,380.13098,0.0,0.0
2606,cool-stable,cool stable,1,15,1500.0,25501612.333333332,6673769.0,25.783333,20.3,25.53,5.4499993,0.38000107,215.87033,3.079,7.2154202,-0.46652004,-0.42337078,23.862,0.0,101.98039,0.0,0.10331687
2607,cool-stable,cool stable,1,14,1400.0,25501435.714285713,6673771.428571428,25.654999,20.25,25.14,5.416666,0.5933329,206.38345,4.263,2.4337378,-0.42590004,0.7150569,25.362,0.0,110.22681,0.0,0.06761905
2608,cool-stable,cool stable,1,38,3800.0,25501338.42105263,6673737.105263158,25.848331,20.38,25.525,5.535,0.41833338,130.76474,10.062,5.217077,-0.39889997,-0.78797853,23.964,0.02631579,38.027756,0.013936843,0.04091943
2609,cool-stable,cool stable,1,22,2200.0,25501491.818181816,6673714.545454546,25.938334,20.22,25.654999,5.673333,0.34333324,266.83328,9.398001,8.593647,0.048619967,-0.8017353,28.094002,0.0,90.81908,0.0,0.068900116
2610,cool-stable,cool stable,1,9,900.0,25502162.777777776,6673733.888888889,26.23,20.78,25.9,5.496666,0.3666655,340.14703,27.133,6.214366,0.42071983,-0.98007935,11.377,0.44444445,22.36068,0.066088885,0.17550069
2611,cool-stable,cool stable,1,13,1300.0,25502271.923076924,6673731.923076923,26.37,20.73,25.92,5.5166664,0.4133326,357.35138,23.487,12.043388,0.26668006,-0.94750905,17.904,0.0,30.0,0.025784615,0.10623932
2612,cool-stable,cool stable,1,54,5400.0,25495305.555555556,6673687.592592592,26.01,20.555,25.435,5.4099994,0.61500037,80.31129,3.7145,0.72729194,-0.004339981,0.24397159,22.889,0.0,30.811388,0.016637037,0.29545954
2613,cool-stable,cool stable,1,35,3500.0,25497481.57142857,6673729.0,26.603333,21.16,26.22,5.380001,0.3966662,30.0,4.085,16.747776,0.014000339,-0.9779246,8.386,0.0,22.36068,0.04955429,0.39292768
2614,cool-stable,cool stable,1,16,1600.0,25498938.125,6673718.125,26.189999,20.869999,25.675,5.548332,0.5333332,20.0,3.9815001,10.364737,-0.04388002,-0.37896836,18.7885,0.0,21.18034,0.037725,0.13170525
2615,cool-stable,cool stable,1,107,10700.0,25501606.21495327,6673674.4392523365,25.6,20.05,25.1,5.503334,0.4399999,303.64453,9.852,5.4368396,-0.28052032,-0.6605493,25.186,0.0,100.0,0.0011028037,0.0126179755
2616,cool-stable,cool stable,1,13,1300.0,25501810.384615384,6673714.230769231,26.493334,20.92,26.2,5.636667,0.32666588,350.0,20.678,13.329597,0.6207607,-0.8374919,20.001,0.0,104.40307,0.0,0.0
2617,cool-stable,cool stable,1,10,1000.0,25495439.0,6673691.0,26.768333,21.130001,26.369999,5.695,0.45499992,205.61774,5.159,0.41891003,-0.023479892,0.5995319,17.333,0.0,38.027756,0.00136,0.48145682
2618,cool-stable,cool stable,1,17,1700.0,25505836.17647059,6673672.647058823,26.543333,20.89,25.86,5.563332,0.45666695,20.0,5.625,13.22464,0.77576,0.430407,21.277,0.0,53.851646,0.0,0.0
2619,cool-stable,cool stable,1,9,900.0,25495379.444444444,6673682.777777778,26.873333,21.79,26.68,5.1333327,0.2033329,141.42136,4.547,0.47480577,0.0093600275,0.539995,1.324,0.0,40.0,0.0007555556,0.20238683
2620,cool-stable,cool stable,1,31,3100.0,25506038.870967742,6673675.322580645,26.65,21.07,26.19,5.5699997,0.46000037,14.142136,2.876,6.144245,0.59088004,-0.42655084,19.417,0.09677419,28.284271,0.0010967742,0.0
2621,cool-stable,cool stable,1,22,2200.0,25491757.727272727,6673661.818181818,25.485,20.225,24.875,5.193334,0.541667,42.976208,1.662,1.7912835,-0.14117995,-0.37344235,25.8305,0.0,211.77658,0.0,0.0
2622,cool-stable,cool stable,1,14,1400.0,25499585.0,6673654.285714285,26.32,20.845001,25.785,5.4699993,0.52499896,22.36068,3.198,7.403125,-0.055119976,0.6461011,18.5585,0.0,31.622776,0.012000001,0.06342152
2623,cool-stable,cool stable,1,48,4800.0,25501874.791666668,6673653.333333333,26.268333,20.73,25.79,5.6033335,0.45499963,433.47382,21.742,8.196583,-0.33221996,-0.9312985,19.287498,0.0,30.0,0.039216667,0.09503087
2624,cool-stable,cool stable,1,62,6200.0,25498939.032258064,6673608.064516129,26.076666,20.5,25.6,5.5316677,0.42333445,52.42092,8.190001,10.460029,-0.1348997,0.28229994,22.9805,0.032258064,28.284271,0.008929033,0.16539228
2625,cool-stable,cool stable,1,13,1300.0,25502397.307692308,6673652.692307692,26.2,20.42,25.5,5.439999,0.5999997,475.39456,15.873,3.957546,-0.7695999,0.62010115,22.694,0.15384616,30.0,0.009784616,0.28520417
2626,cool-stable,cool stable,1,9,900.0,25502196.111111112,6673625.0,26.4,20.79,25.84,5.563333,0.59666634,450.99887,24.436,12.115155,-0.21815948,0.80106527,11.839,0.0,28.284271,0.042622223,0.43932784
2627,cool-stable,cool stable,1,99,9900.0,25505777.020202022,6673572.070707071,26.37,20.71,25.81,5.5033326,0.5333341,22.36068,5.049,9.564897,0.51859975,0.173823,22.113,0.0,31.622776,0.0049131312,0.00066217734
2628,cool-stable,cool stable,1,19,1900.0,25502270.263157893,6673626.052631579,26.41,20.9,25.98,5.663334,0.52999943,456.0702,28.182,8.694839,0.17791992,0.93919075,14.8,0.15789473,20.0,0.121915795,0.20393112
2629,cool-stable,cool stable,1,351,35100.0,25503289.074074075,6673399.700854701,25.346666,20.2,24.75,5.1766677,0.53000003,130.38405,2.552,2.7056723,-0.030320004,0.46232057,25.407,0.0,44.72136,0.0068809115,0.019187156
2630,cool-stable,cool stable,1,39,3900.0,25494959.35897436,6673571.923076923,26.676666,21.1,26.37,5.536667,0.29666647,89.44272,2.498,0.7187732,0.051359992,-0.5263546,5.0304585,0.0,22.36068,0.015148718,0.3520038
2631,cool-stable,cool stable,1,9,900.0,25501722.777777776,6673617.222222222,26.366667,20.6,25.94,5.746666,0.45333228,390.0,20.012,8.737788,0.027600937,0.09125042,18.98,0.0,42.426407,0.0164,0.023936901
2632,cool-stable,cool stable,1,52,5200.0,25495104.230769232,6673559.423076923,26.503334,20.88,25.95,5.6566668,0.515,70.0,2.849,1.240685,0.07713994,-0.8989158,19.875,0.0,31.622776,0.016046153,0.19517806
2633,cool-stable,cool stable,1,74,7400.0,25497153.37837838,6673553.108108108,25.691666,20.224998,25.22,5.5183344,0.50166637,150.0,4.0575,3.7530518,-0.07924004,0.8079255,23.5035,0.0,30.0,0.042124324,0.095337
2634,cool-stable,cool stable,1,10,1000.0,25497813.0,6673588.0,26.091667,20.545,25.51,5.536667,0.568333,90.0,5.053,4.3390827,0.113760084,0.046939693,22.355999,0.0,20.0,0.17344001,0.4775679
2635,cool-stable,cool stable,1,15,1500.0,25501603.666666668,6673594.333333333,25.943333,20.37,25.6,5.603334,0.41000047,380.52597,15.126,10.783168,-0.87940025,-0.88523185,24.167,0.13333334,41.231056,0.00026666664,0.027160494
2636,cool-stable,cool stable,1,30,3000.0,25501967.333333332,6673587.0,26.54,21.01,26.07,5.52,0.44666702,524.45184,26.0985,8.912827,-0.03868004,-0.45914483,11.992001,0.16666667,17.071068,0.08381333,0.29725105
2637,cool-stable,cool stable,1,9,900.0,25496295.0,6673592.777777778,26.13,20.58,25.51,5.689999,0.61333275,212.13203,8.662,13.67416,-1.3522804,-0.5031849,19.45,0.0,31.622776,0.005822222,0.40155008
2638,cool-stable,cool stable,1,28,2800.0,25503502.14285714,6673570.0,26.288334,20.58,25.795,5.67,0.5,33.83914,7.4090004,12.263566,-0.8980402,-0.35557985,23.8625,0.0,71.75589,0.0052142856,0.0
2639,cool-stable,cool stable,1,14,1400.0,25492257.14285714,6673591.428571428,26.546667,21.195,26.189999,5.286666,0.33833343,10.0,2.6225,7.1858287,0.25926,-0.9555969,9.687,0.0,10.0,0.19448571,0.1780247
2640,cool-stable,cool stable,1,53,5300.0,25491764.24528302,6673539.150943397,25.61,20.17,24.99,5.4499993,0.57000035,36.05551,3.538,4.508252,-0.04808012,0.7308211,25.152,0.0,322.02484,0.0,0.0
2641,cool-stable,cool stable,1,90,9000.0,25491906.888888888,6673517.222222222,25.391666,20.03,24.75,5.378333,0.583333,64.03124,5.1645,4.015868,0.023879934,0.8624699,27.780499,0.0,270.73972,0.0,0.030301783
2642,cool-stable,cool stable,1,9,900.0,25496445.0,6673557.222222222,26.923332,21.53,26.62,5.3833337,0.29333368,265.7066,3.412,1.0174508,0.0362399,-0.9601131,1.007,0.0,70.71068,0.0,0.66687244
2643,cool-stable,cool stable,1,14,1400.0,25501810.0,6673563.571428572,26.338333,20.73,25.904999,5.621668,0.45333385,472.3266,21.338501,7.9373226,-0.69252,0.8146082,20.6725,0.071428575,33.027756,0.018314285,0.08873016
2644,cool-stable,cool stable,1,9,900.0,25502566.111111112,6673572.777777778,25.736668,20.44,25.17,5.5833325,0.6033338,584.63666,12.405,1.5829358,-0.1890799,0.27868727,26.074,0.0,20.0,0.038355555,0.48973936
