patch_id,corner_id,corner_label,n_pixels,area_m2,mean_r_thw,mean_r_offset,dominant_lulc,dominant_lulc_label,dominant_lulc_percent
3679,4,Hot-stable,9,900.0,0.9150106992698688,0.1130990246997215,Unclassified,Unclassified,0.0
3680,4,Hot-stable,18,1800.0,0.9019565147262816,0.15998247255287806,Fields,Fields,94.44444444444444
3681,4,Hot-stable,9,900.0,0.8888236896530713,0.1655530823574954,Fields,Fields,100.0
3682,4,Hot-stable,471,47100.0,0.8669334076868038,0.09122052974929883,Other vegetation,Other veg.,54.56475583864119
3683,4,Hot-stable,169,16900.0,0.8226069861768779,0.14474775765814932,Fields,Fields,99.40828402366864
3684,4,Hot-stable,13,1300.0,0.8353320826726419,0.1496482516805753,Fields,Fields,84.61538461538461
3685,4,Hot-stable,14,1400.0,0.793145861848078,0.1578062886821234,Other vegetation,Other veg.,100.0
3686,4,Hot-stable,23,2300.0,0.9056214576346783,0.17058785907539795,Other vegetation,Other veg.,73.91304347826087
3687,4,Hot-stable,72,7200.0,0.8368133201429437,0.16454832324340213,Fields,Fields,100.0
3688,4,Hot-stable,14,1400.0,0.9394777020456881,0.13115441511938175,Other vegetation,Other veg.,100.0
3689,4,Hot-stable,44,4400.0,0.9538156509447518,0.1368545539592186,Fields,Fields,93.18181818181819
3690,4,Hot-stable,405,40500.0,0.8652080764054914,0.1395412078207222,Fields,Fields,99.50617283950618
3691,4,Hot-stable,11,1100.0,0.8224833059130939,0.21539653771822553,Fields,Fields,100.0
3692,4,Hot-stable,21,2100.0,0.7972581604014877,0.08851177994989085,Fields,Fields,100.0
3693,4,Hot-stable,11,1100.0,0.8020089797618105,0.2131210390951028,Other vegetation,Other veg.,100.0
3694,4,Hot-stable,9,900.0,0.8189646260990497,0.1637081841349721,Fields,Fields,100.0
3695,4,Hot-stable,34,3400.0,0.8464003013379939,0.1623864526939199,Fields,Fields,85.29411764705883
3696,4,Hot-stable,19,1900.0,0.8330217443347069,0.12977371086673423,Fields,Fields,84.21052631578948
3697,4,Hot-stable,9,900.0,0.778794656458452,0.20020022151252193,Fields,Fields,100.0
3698,4,Hot-stable,13,1300.0,0.9161694297830949,0.12550223704486746,Other vegetation,Other veg.,84.61538461538461
3699,4,Hot-stable,15,1500.0,0.7965445121885654,0.2095121563061174,Fields,Fields,100.0
3700,4,Hot-stable,48,4800.0,0.8065540555071667,0.19772186199554823,Other vegetation,Other veg.,100.0
3701,4,Hot-stable,159,15900.0,0.8622627429044678,0.14630265817055166,Fields,Fields,60.37735849056604
3702,4,Hot-stable,32,3200.0,0.8191618983676893,0.1679714365785993,Fields,Fields,96.875
3703,4,Hot-stable,11,1100.0,0.8040127394138813,0.10644748071052143,Other vegetation,Other veg.,100.0
3704,4,Hot-stable,86,8600.0,0.8461300327017302,0.12709253186711952,Fields,Fields,94.18604651162791
3705,4,Hot-stable,39,3900.0,0.8497198007214462,0.141180906580113,Other vegetation,Other veg.,100.0
3706,4,Hot-stable,13,1300.0,0.8447516421125247,0.19678994607766503,Other vegetation,Other veg.,100.0
3707,4,Hot-stable,28,2800.0,0.833009912762163,0.12597187466876808,Fields,Fields,82.14285714285714
3708,4,Hot-stable,9,900.0,0.8278591424096118,0.14213870698337938,Other vegetation,Other veg.,100.0
3709,4,Hot-stable,11,1100.0,0.925842974406799,0.04529377780514914,Trees 2–10 m,Trees 2–10 m,9.090909090909092
3710,4,Hot-stable,29,2900.0,0.9300313469511252,0.14351880094018604,Fields,Fields,86.20689655172414
3711,4,Hot-stable,25,2500.0,0.8081918900609696,0.2044022710410013,Fields,Fields,100.0
3712,4,Hot-stable,11,1100.0,0.788852191712929,0.16267823888747143,Fields,Fields,100.0
3713,4,Hot-stable,22,2200.0,0.8151412655540207,0.16978437720864895,Fields,Fields,95.45454545454545
3714,4,Hot-stable,20,2000.0,0.8133062034259171,0.14536951191973937,Fields,Fields,100.0
3715,4,Hot-stable,267,26700.0,0.8652434577749458,0.09182056253355038,Fields,Fields,64.04494382022472
3716,4,Hot-stable,10,1000.0,0.7799606116326333,0.15572437820574855,Other vegetation,Other veg.,100.0
3717,4,Hot-stable,19,1900.0,0.8680139936602369,0.1920526638380525,Fields,Fields,100.0
3718,4,Hot-stable,20,2000.0,0.7991740056130843,0.08270868415110164,Fields,Fields,100.0
3719,4,Hot-stable,10,1000.0,0.8518054453369464,0.09155030807445401,Other vegetation,Other veg.,70.0
3720,4,Hot-stable,77,7700.0,0.863862793227934,0.18032866162838096,Fields,Fields,100.0
3721,4,Hot-stable,9,900.0,0.8660638873655422,0.14127086536841688,Other vegetation,Other veg.,66.66666666666667
3722,4,Hot-stable,12,1200.0,0.816895491252406,0.1824316644622945,Other vegetation,Other veg.,100.0
3723,4,Hot-stable,21,2100.0,0.8350985208432223,0.15005648415693904,Other vegetation,Other veg.,100.0
3724,4,Hot-stable,12,1200.0,0.7717644386378056,0.20955667924771768,Fields,Fields,100.0
3725,4,Hot-stable,15,1500.0,0.850195898792434,0.17017695194468638,Other vegetation,Other veg.,100.0
3726,4,Hot-stable,21,2100.0,0.9268101889615485,0.14703348341497957,Other vegetation,Other veg.,95.23809523809524
3727,4,Hot-stable,13,1300.0,0.8278699809174985,0.08918290168169198,Fields,Fields,100.0
3728,4,Hot-stable,9,900.0,0.7932178457369593,0.20845826567882117,Fields,Fields,88.88888888888889
3729,4,Hot-stable,37,3700.0,0.9344709027231044,0.13010319426171552,Fields,Fields,100.0
3730,4,Hot-stable,27,2700.0,0.858782684746103,0.15578300614237256,Fields,Fields,96.29629629629629
3731,4,Hot-stable,10,1000.0,0.9312496209555146,0.1285977612181038,Fields,Fields,100.0
3732,4,Hot-stable,14,1400.0,0.8620847446691828,0.18147854999930876,Other vegetation,Other veg.,100.0
3733,4,Hot-stable,10,1000.0,0.7710974224975,0.1814048195103068,Fields,Fields,100.0
3734,4,Hot-stable,28,2800.0,0.8742915900512919,0.17768233307065207,Other vegetation,Other veg.,100.0
3735,4,Hot-stable,13,1300.0,0.8523657835116268,0.07985838252846866,Trees 2–10 m,Trees 2–10 m,30.76923076923077
3736,4,Hot-stable,15,1500.0,0.911530608514253,0.11107317440347539,Other vegetation,Other veg.,73.33333333333333
3737,4,Hot-stable,9,900.0,0.7777574186980942,0.18361456104318774,Fields,Fields,100.0
3738,4,Hot-stable,429,42900.0,0.9026102391001259,0.11812927870220041,Fields,Fields,94.4055944055944
3739,4,Hot-stable,10,1000.0,0.8716168263492371,0.04642578792864286,Other vegetation,Other veg.,100.0
3740,4,Hot-stable,9,900.0,0.785042384879799,0.22481072866149804,Other vegetation,Other veg.,100.0
3741,4,Hot-stable,12,1200.0,0.7856065249416648,0.21577268621568438,Other vegetation,Other veg.,100.0
3742,4,Hot-stable,23,2300.0,0.8885498269930165,0.16299400962443392,Other vegetation,Other veg.,95.65217391304348
3743,4,Hot-stable,12,1200.0,0.8842608363710657,0.0717570728088003,Other vegetation,Other veg.,100.0
3744,4,Hot-stable,9,900.0,0.8703173579076028,0.09748181840991288,Other vegetation,Other veg.,22.22222222222222
3745,4,Hot-stable,338,33800.0,0.877501008335638,0.12790221711675753,Fields,Fields,96.74556213017752
3746,4,Hot-stable,39,3900.0,0.7730537875084474,0.21473490046411756,Fields,Fields,100.0
3747,4,Hot-stable,9,900.0,0.8570356749859314,0.2110517185142173,Fields,Fields,66.66666666666667
3748,4,Hot-stable,14,1400.0,0.8818617881682821,0.18518749452747324,Other vegetation,Other veg.,100.0
3749,4,Hot-stable,60,6000.0,0.8539963816037075,0.16038777057324433,Fields,Fields,100.0
3750,4,Hot-stable,158,15800.0,0.8322595318509661,0.1484513894078249,Other vegetation,Other veg.,97.46835443037975
3751,4,Hot-stable,32,3200.0,0.7759867959450304,0.19243986701183907,Other vegetation,Other veg.,100.0
3752,4,Hot-stable,21,2100.0,0.8966320879782604,0.04109550384881848,Fields,Fields,100.0
3753,4,Hot-stable,939,93900.0,0.8627346644628785,0.1284607689945407,Fields,Fields,93.82321618743345
3754,4,Hot-stable,9,900.0,0.88781240255062,0.19762895577276687,Other vegetation,Other veg.,100.0
3755,4,Hot-stable,19,1900.0,0.8277386537086935,0.12556439002276817,Other vegetation,Other veg.,94.73684210526316
3756,4,Hot-stable,30,3000.0,0.7927900577437982,0.12010861640698088,Other vegetation,Other veg.,100.0
3757,4,Hot-stable,26,2600.0,0.7669926201093333,0.17992055574993737,Other vegetation,Other veg.,100.0
3758,4,Hot-stable,22,2200.0,0.8576080460073494,0.014429439072814661,Other vegetation,Other veg.,100.0
3759,4,Hot-stable,311,31100.0,0.8423425006241775,0.11919295913393743,Fields,Fields,90.35369774919614
3760,4,Hot-stable,9,900.0,0.8229572280109394,0.11657931617865808,Other vegetation,Other veg.,100.0
3761,4,Hot-stable,14,1400.0,0.8258444512034949,0.13534565631149392,Other vegetation,Other veg.,85.71428571428571
3762,4,Hot-stable,13,1300.0,0.788624819162901,0.11228970165290691,Fields,Fields,100.0
3763,4,Hot-stable,64,6400.0,0.7940853384383367,0.17612956768766735,Other vegetation,Other veg.,98.4375
3764,4,Hot-stable,28,2800.0,0.8000448977616788,0.1820453194342675,Other vegetation,Other veg.,100.0
3765,4,Hot-stable,12,1200.0,0.8465247803692594,0.06795888577050872,Unclassified,Unclassified,0.0
3766,4,Hot-stable,9,900.0,0.7912949163234656,0.22239298041872319,Other vegetation,Other veg.,100.0
3767,4,Hot-stable,47,4700.0,0.8043908005268529,0.20232958098167897,Fields,Fields,95.74468085106383
3768,4,Hot-stable,84,8400.0,0.8733707462145477,0.15685758296350572,Fields,Fields,100.0
3769,4,Hot-stable,175,17500.0,0.8168316120796522,0.14392164355532205,Other vegetation,Other veg.,100.0
3770,4,Hot-stable,9,900.0,0.8386204931341872,0.2245840188393174,Other vegetation,Other veg.,100.0
3771,4,Hot-stable,9,900.0,0.7955711474563696,0.177807061876548,Other vegetation,Other veg.,100.0
3772,4,Hot-stable,10,1000.0,0.8344548211232621,0.11806551824252395,Fields,Fields,90.0
3773,4,Hot-stable,81,8100.0,0.7801928815704529,0.2086996792807733,Other vegetation,Other veg.,100.0
3774,4,Hot-stable,44,4400.0,0.8540202103293653,0.152787201346671,Fields,Fields,100.0
3775,4,Hot-stable,14,1400.0,0.77624589272465,0.215454922509021,Other vegetation,Other veg.,100.0
3776,4,Hot-stable,17,1700.0,0.8143270845549098,0.12516574538457598,Other vegetation,Other veg.,100.0
3777,4,Hot-stable,40,4000.0,0.8020426062131036,0.15675670989386753,Other vegetation,Other veg.,100.0
3778,4,Hot-stable,12,1200.0,0.8425029839672247,0.10986074819617835,Other vegetation,Other veg.,91.66666666666667
3779,4,Hot-stable,9,900.0,0.910586076253356,0.19711065948363926,Other vegetation,Other veg.,100.0
3780,4,Hot-stable,16,1600.0,0.8085994911126165,0.1759409779347721,Other vegetation,Other veg.,100.0
3781,4,Hot-stable,9,900.0,0.9236374650078317,0.18566946604012313,Fields,Fields,100.0
3782,4,Hot-stable,9,900.0,0.7991581807298442,0.17622443017875128,Other vegetation,Other veg.,100.0
3783,4,Hot-stable,21,2100.0,0.7855830372408328,0.19801629545653548,Fields,Fields,100.0
3784,4,Hot-stable,12,1200.0,0.8909853274836824,0.032061813821951245,Trees 2–10 m,Trees 2–10 m,8.333333333333334
3785,4,Hot-stable,48,4800.0,0.8111720404959298,0.15945084922094263,Fields,Fields,100.0
3786,4,Hot-stable,22,2200.0,0.7728240060529811,0.18233316910516173,Fields,Fields,90.9090909090909
3787,4,Hot-stable,352,35200.0,0.862728532848567,0.12054486819956069,Fields,Fields,99.14772727272727
3788,4,Hot-stable,13,1300.0,0.7961088819242309,0.1860846131512927,Other vegetation,Other veg.,100.0
3789,4,Hot-stable,362,36200.0,0.8634497789003709,0.1655505987628544,Fields,Fields,97.23756906077348
3790,4,Hot-stable,9,900.0,0.7976585983060386,0.15858260660738158,Other vegetation,Other veg.,100.0
3791,4,Hot-stable,13,1300.0,0.8182155503775556,0.0896369858084752,Other vegetation,Other veg.,84.61538461538461
3792,4,Hot-stable,35,3500.0,0.8818153304484476,0.17603052633034247,Fields,Fields,88.57142857142857
3793,4,Hot-stable,36,3600.0,0.8771674892738475,0.08022866329021366,Other vegetation,Other veg.,72.22222222222223
3794,4,Hot-stable,9,900.0,0.8087551569763899,0.1579326573258636,Fields,Fields,100.0
3795,4,Hot-stable,39,3900.0,0.8418205963633235,0.1451305459812186,Fields,Fields,100.0
3796,4,Hot-stable,11,1100.0,0.7796794031479021,0.20902023232420985,Fields,Fields,100.0
3797,4,Hot-stable,26,2600.0,0.8049262259080318,0.18818089665423454,Other vegetation,Other veg.,100.0
3798,4,Hot-stable,11,1100.0,0.8322861148013573,0.17235154213185766,Other vegetation,Other veg.,36.36363636363637
3799,4,Hot-stable,14,1400.0,0.782497154286083,0.19817307470747902,Fields,Fields,100.0
3800,4,Hot-stable,1060,106000.0,0.8558761490784548,0.13384950823124542,Fields,Fields,97.35849056603773
3801,4,Hot-stable,11,1100.0,0.8851216901424973,0.09697004888720749,Other vegetation,Other veg.,63.63636363636363
3802,4,Hot-stable,9,900.0,0.8443156589280657,0.11821972751809197,Other vegetation,Other veg.,100.0
3803,4,Hot-stable,30,3000.0,0.7859292987945847,0.21352459756766345,Fields,Fields,100.0
3804,4,Hot-stable,155,15500.0,0.8392111275181613,0.09810721469683205,Fields,Fields,87.09677419354838
3805,4,Hot-stable,222,22200.0,0.8553526995494478,0.14527547241425107,Fields,Fields,100.0
3806,4,Hot-stable,22,2200.0,0.862513644135148,0.11216250377578162,Fields,Fields,100.0
3807,4,Hot-stable,56,5600.0,0.8824119038402161,0.156295583267663,Fields,Fields,100.0
3808,4,Hot-stable,10,1000.0,0.7928795767605405,0.10122987838317365,Fields,Fields,90.0
3809,4,Hot-stable,10,1000.0,0.796667957030872,0.1715346946675699,Other vegetation,Other veg.,100.0
3810,4,Hot-stable,35,3500.0,0.8503565460636979,0.14587098201324467,Fields,Fields,100.0
3811,4,Hot-stable,80,8000.0,0.8099199772573309,0.17711098341881998,Fields,Fields,100.0
3812,4,Hot-stable,234,23400.0,0.8215892751434222,0.11609542546588902,Fields,Fields,100.0
3813,4,Hot-stable,21,2100.0,0.7879660787828792,0.22274544954599151,Fields,Fields,100.0
3814,4,Hot-stable,14,1400.0,0.7998083348310774,0.10306088214827204,Fields,Fields,92.85714285714286
3815,4,Hot-stable,23,2300.0,0.7851671091774348,0.21555229691841393,Fields,Fields,100.0
3816,4,Hot-stable,106,10600.0,0.8111201852524763,0.08625056681682368,Fields,Fields,74.52830188679245
3817,4,Hot-stable,64,6400.0,0.8941897672102326,0.04604391472305558,Other vegetation,Other veg.,100.0
3818,4,Hot-stable,16,1600.0,0.8837800009677732,0.024476979096099874,Trees 2–10 m,Trees 2–10 m,18.75
3819,4,Hot-stable,34,3400.0,0.8634127286838474,0.141672036858874,Fields,Fields,100.0
3820,4,Hot-stable,11,1100.0,0.8172199689726063,0.1136723765282751,Other vegetation,Other veg.,81.81818181818181
3821,4,Hot-stable,124,12400.0,0.8794814661034851,0.11549760970437131,Fields,Fields,97.58064516129032
3822,4,Hot-stable,136,13600.0,0.8331200437205755,0.17324205904175277,Other vegetation,Other veg.,98.52941176470588
3823,4,Hot-stable,10,1000.0,0.8008309300300009,0.1702024581438111,Fields,Fields,90.0
3824,4,Hot-stable,12,1200.0,0.9401428271879738,0.17270245276729357,Other vegetation,Other veg.,100.0
3825,4,Hot-stable,82,8200.0,0.9001071435034489,0.09222226287394006,Other vegetation,Other veg.,100.0
3826,4,Hot-stable,12,1200.0,0.934988816843554,0.09400193016979042,Unclassified,Unclassified,0.0
3827,4,Hot-stable,94,9400.0,0.8413359422026654,0.18650362091296016,Fields,Fields,100.0
3828,4,Hot-stable,9,900.0,0.8076103530221405,0.12184665455158052,Fields,Fields,100.0
3829,4,Hot-stable,12,1200.0,0.7794442562663312,0.1939826284718862,Other vegetation,Other veg.,91.66666666666667
3830,4,Hot-stable,10,1000.0,0.9500696796670862,0.07105445336946352,Other vegetation,Other veg.,10.0
3831,4,Hot-stable,9,900.0,0.8764633984608822,0.030483492299034735,Trees 2–10 m,Trees 2–10 m,22.22222222222222
3832,4,Hot-stable,12,1200.0,0.8135840941105627,0.15854129703108702,Fields,Fields,91.66666666666667
3833,4,Hot-stable,50,5000.0,0.8237225136294719,0.12284761443917544,Other vegetation,Other veg.,100.0
3834,4,Hot-stable,45,4500.0,0.9161219680921606,0.1279300335853128,Other vegetation,Other veg.,100.0
3835,4,Hot-stable,15,1500.0,0.8724069163521404,0.011209888491026592,Unclassified,Unclassified,0.0
3836,4,Hot-stable,12,1200.0,0.8153614363904212,0.178998650494102,Other vegetation,Other veg.,83.33333333333333
3837,4,Hot-stable,55,5500.0,0.8376266976354075,0.1033387118059527,Other vegetation,Other veg.,100.0
3838,4,Hot-stable,17,1700.0,0.7966237430808963,0.1654654514472004,Fields,Fields,100.0
3839,4,Hot-stable,15,1500.0,0.789004354979193,0.18260900889276,Fields,Fields,100.0
3840,4,Hot-stable,10,1000.0,0.8173367527984773,0.20267066679570309,Other vegetation,Other veg.,100.0
3841,4,Hot-stable,29,2900.0,0.7958670524410688,0.18104246966809828,Other vegetation,Other veg.,100.0
3842,4,Hot-stable,9,900.0,0.7755874203827364,0.21241667293927044,Other vegetation,Other veg.,100.0
3843,4,Hot-stable,38,3800.0,0.857712031457721,0.19510965548973566,Fields,Fields,100.0
3844,4,Hot-stable,9,900.0,0.8431906764017477,0.10803108343996759,Other vegetation,Other veg.,100.0
3845,4,Hot-stable,46,4600.0,0.8448008771671457,0.20597005934272772,Other vegetation,Other veg.,97.82608695652173
3846,4,Hot-stable,10,1000.0,0.8398547372495887,0.1409821929739669,Other vegetation,Other veg.,100.0
3847,4,Hot-stable,30,3000.0,0.8291946514403691,0.1987445078873512,Other vegetation,Other veg.,100.0
3848,4,Hot-stable,12,1200.0,0.793177844446595,0.18672363086981303,Fields,Fields,100.0
3849,4,Hot-stable,11,1100.0,0.9391985371962146,0.16753863027839608,Fields,Fields,90.9090909090909
3850,4,Hot-stable,11,1100.0,0.776783444627246,0.1960811932349724,Other vegetation,Other veg.,90.9090909090909
3851,4,Hot-stable,11,1100.0,0.9603031769353264,0.17766552586740336,Other vegetation,Other veg.,100.0
3852,4,Hot-stable,63,6300.0,0.789118056547651,0.15577396505878066,Other vegetation,Other veg.,100.0
3853,4,Hot-stable,27,2700.0,0.9369657922059612,0.20934504458327807,Fields,Fields,96.29629629629629
3854,4,Hot-stable,83,8300.0,0.9182696799002843,0.17228099857088275,Fields,Fields,100.0
3855,4,Hot-stable,15,1500.0,0.9327680247749929,0.1938920395281568,Other vegetation,Other veg.,100.0
3856,4,Hot-stable,36,3600.0,0.8689293382223799,0.18663248993695133,Other vegetation,Other veg.,91.66666666666667
3857,4,Hot-stable,10,1000.0,0.8126153424304009,0.13759592244911129,Other vegetation,Other veg.,90.0
3858,4,Hot-stable,28,2800.0,0.8327455263533846,0.13925434230597303,Other vegetation,Other veg.,100.0
3859,4,Hot-stable,31,3100.0,0.8489224210146217,0.11175115950670626,Fields,Fields,96.7741935483871
3860,4,Hot-stable,148,14800.0,0.8544831263083463,0.1237387213013846,Fields,Fields,97.97297297297297
3861,4,Hot-stable,20,2000.0,0.8419911287460888,0.1932893803025904,Other vegetation,Other veg.,100.0
3862,4,Hot-stable,14,1400.0,0.8594386224440419,0.16894206264718217,Other vegetation,Other veg.,100.0
3863,4,Hot-stable,12,1200.0,0.8624543264836501,0.10626227190124414,Other vegetation,Other veg.,66.66666666666667
3864,4,Hot-stable,27,2700.0,0.9003347300331073,0.10907865606178456,Other vegetation,Other veg.,100.0
3865,4,Hot-stable,9,900.0,0.8442247957819428,0.20508554039377616,Other vegetation,Other veg.,100.0
3866,4,Hot-stable,12,1200.0,0.8292038990505071,0.11715506951837157,Other vegetation,Other veg.,66.66666666666667
3867,4,Hot-stable,14,1400.0,0.9611620651357418,0.029809717364154602,Unclassified,Unclassified,0.0
3868,4,Hot-stable,14,1400.0,0.8270104335162886,0.17172567778684106,Other vegetation,Other veg.,100.0
3869,4,Hot-stable,25,2500.0,0.7930227813800447,0.20943642052969447,Other vegetation,Other veg.,100.0
3870,4,Hot-stable,112,11200.0,0.840153714635956,0.12931267944127228,Other vegetation,Other veg.,97.32142857142857
3871,4,Hot-stable,10,1000.0,0.8359759024484662,0.16514216587631858,Fields,Fields,100.0
3872,4,Hot-stable,14,1400.0,0.920887010180052,0.05997004511666275,Unclassified,Unclassified,0.0
3873,4,Hot-stable,19,1900.0,0.8400776255940345,0.21089452800684572,Fields,Fields,100.0
3874,4,Hot-stable,9,900.0,0.7803812667792152,0.13962615281496538,Other vegetation,Other veg.,100.0
3875,4,Hot-stable,10,1000.0,0.8201148746733766,0.16565763411722959,Other vegetation,Other veg.,70.0
3876,4,Hot-stable,24,2400.0,0.8504687651214556,0.10946839683000527,Other vegetation,Other veg.,100.0
3877,4,Hot-stable,12,1200.0,0.8233691678226179,0.09765715560717013,Other vegetation,Other veg.,100.0
3878,4,Hot-stable,14,1400.0,0.8791486822155553,0.157354868590231,Other vegetation,Other veg.,100.0
3879,4,Hot-stable,11,1100.0,0.9186026528715001,0.03675966086882568,Trees 2–10 m,Trees 2–10 m,18.181818181818183
3880,4,Hot-stable,18,1800.0,0.8598283277955203,0.20998394213433408,Fields,Fields,94.44444444444444
3881,4,Hot-stable,17,1700.0,0.8676889007804806,0.11663264279872405,Other vegetation,Other veg.,100.0
3882,4,Hot-stable,10,1000.0,0.9151803606567954,0.1629086744733701,Fields,Fields,100.0
3883,4,Hot-stable,10,1000.0,0.853678957385722,0.22761879415465014,Fields,Fields,100.0
3884,4,Hot-stable,11,1100.0,0.9307975623847103,0.03157298329271619,Unclassified,Unclassified,0.0
3885,4,Hot-stable,12,1200.0,0.9583755658784693,0.15947957998645115,Other vegetation,Other veg.,100.0
3886,4,Hot-stable,46,4600.0,0.7941500286825524,0.18542553266094136,Fields,Fields,100.0
3887,4,Hot-stable,18,1800.0,0.9183439788380271,0.15906608098469124,Other vegetation,Other veg.,100.0
3888,4,Hot-stable,24,2400.0,0.8418410271299074,0.1989665392432014,Fields,Fields,91.66666666666667
3889,4,Hot-stable,11,1100.0,0.8402212094818308,0.1212777538278361,Other vegetation,Other veg.,36.36363636363637
3890,4,Hot-stable,11,1100.0,0.8344698509336077,0.06062884726486779,Other vegetation,Other veg.,18.181818181818183
3891,4,Hot-stable,161,16100.0,0.8376959565315569,0.11828269956213774,Fields,Fields,59.62732919254658
3892,4,Hot-stable,13,1300.0,0.8493247673001859,0.15089449535592958,Fields,Fields,76.92307692307692
3893,4,Hot-stable,116,11600.0,0.827315703176187,0.15888069804253974,Other vegetation,Other veg.,94.82758620689656
3894,4,Hot-stable,18,1800.0,0.8544179202913355,0.19024144148019112,Other vegetation,Other veg.,100.0
3895,4,Hot-stable,9,900.0,0.9116425619464427,0.03871182224516203,Trees 2–10 m,Trees 2–10 m,11.11111111111111
3896,4,Hot-stable,10,1000.0,0.8680422271686183,0.14475050808090587,Other vegetation,Other veg.,100.0
3897,4,Hot-stable,10,1000.0,0.8159791283589793,0.09028578341236813,Other vegetation,Other veg.,80.0
3898,4,Hot-stable,56,5600.0,0.8579493462922768,0.13512790735185007,Fields,Fields,100.0
3899,4,Hot-stable,14,1400.0,0.816760586747038,0.14380459277488214,Other vegetation,Other veg.,100.0
3900,4,Hot-stable,20,2000.0,0.8391329720313558,0.1414596599890319,Other vegetation,Other veg.,100.0
3901,4,Hot-stable,10,1000.0,0.8195602761379399,0.02189502887189909,Unclassified,Unclassified,0.0
3902,4,Hot-stable,24,2400.0,0.9487577018613503,0.047218270481843495,Other vegetation,Other veg.,16.666666666666668
3903,4,Hot-stable,10,1000.0,0.8053610761637472,0.2140914545630504,Fields,Fields,90.0
3904,4,Hot-stable,11,1100.0,0.9452121622691642,0.026142837452234533,Other vegetation,Other veg.,9.090909090909092
3905,4,Hot-stable,56,5600.0,0.8242381436267531,0.14440627693059224,Other vegetation,Other veg.,100.0
3906,4,Hot-stable,51,5100.0,0.8517337181654816,0.1356720109250836,Other vegetation,Other veg.,100.0
3907,4,Hot-stable,12,1200.0,0.8057644063787004,0.17340142692775032,Other vegetation,Other veg.,100.0
3908,4,Hot-stable,117,11700.0,0.8324618853158485,0.15524452815268652,Other vegetation,Other veg.,52.136752136752136
3909,4,Hot-stable,12,1200.0,0.8050958095422432,0.15040899168790392,Other vegetation,Other veg.,100.0
3910,4,Hot-stable,32,3200.0,0.826490199280622,0.13022869689344818,Other vegetation,Other veg.,87.5
3911,4,Hot-stable,18,1800.0,0.7918628020258719,0.12608772325989012,Other vegetation,Other veg.,100.0
3912,4,Hot-stable,45,4500.0,0.8535491180719094,0.15271569333777793,Other vegetation,Other veg.,88.88888888888889
3913,4,Hot-stable,9,900.0,0.9159799420052978,0.052794427060371116,Other vegetation,Other veg.,100.0
3914,4,Hot-stable,9,900.0,0.8392827725625558,0.09784516346405439,Other vegetation,Other veg.,100.0
3915,4,Hot-stable,224,22400.0,0.9074100547022255,0.1527119812044628,Other vegetation,Other veg.,98.21428571428571
3916,4,Hot-stable,40,4000.0,0.8696022774928224,0.18735743894964355,Other vegetation,Other veg.,97.5
3917,4,Hot-stable,24,2400.0,0.8447933266664517,0.1986811805757175,Other vegetation,Other veg.,100.0
3918,4,Hot-stable,161,16100.0,0.8533474732404714,0.1281214861869918,Fields,Fields,86.33540372670808
3919,4,Hot-stable,12,1200.0,0.8505824650257535,0.12544025613729473,Other vegetation,Other veg.,100.0
3920,4,Hot-stable,19,1900.0,0.8359182214706417,0.16228391068642284,Other vegetation,Other veg.,84.21052631578948
3921,4,Hot-stable,16,1600.0,0.8380411263266556,0.19107253459789025,Other vegetation,Other veg.,87.5
3922,4,Hot-stable,48,4800.0,0.8580389622783531,0.1654704452831812,Other vegetation,Other veg.,100.0
3923,4,Hot-stable,16,1600.0,0.8478425513726249,0.12302412981063904,Other vegetation,Other veg.,100.0
3924,4,Hot-stable,67,6700.0,0.8320563975823967,0.12387719295711509,Other vegetation,Other veg.,92.53731343283582
3925,4,Hot-stable,9,900.0,0.8749139219544717,0.1371538866845167,Other vegetation,Other veg.,88.88888888888889
3926,4,Hot-stable,44,4400.0,0.8498214605163219,0.17099821401863402,Other vegetation,Other veg.,88.63636363636364
3927,4,Hot-stable,15,1500.0,0.8711682742454058,0.0547794875103498,Other vegetation,Other veg.,20.0
3928,4,Hot-stable,51,5100.0,0.8580361732098885,0.12214470549018344,Fields,Fields,92.15686274509804
3929,4,Hot-stable,66,6600.0,0.7830230593948778,0.15499232135542984,Other vegetation,Other veg.,98.48484848484848
3930,4,Hot-stable,75,7500.0,0.8828435024785747,0.16614178091766402,Other vegetation,Other veg.,100.0
3931,4,Hot-stable,99,9900.0,0.8531121564364573,0.11198586399496108,Other vegetation,Other veg.,98.98989898989899
3932,4,Hot-stable,19,1900.0,0.8899567727991226,0.1500834831683874,Other vegetation,Other veg.,100.0
3933,4,Hot-stable,17,1700.0,0.874954960596452,0.13397398018531906,Other vegetation,Other veg.,100.0
3934,4,Hot-stable,93,9300.0,0.8529229281416292,0.18932829258800227,Other vegetation,Other veg.,96.7741935483871
3935,4,Hot-stable,17,1700.0,0.8926211092198421,0.1904266551292926,Other vegetation,Other veg.,76.47058823529412
3936,4,Hot-stable,33,3300.0,0.9014959720108273,0.13048637932601934,Other vegetation,Other veg.,100.0
3937,4,Hot-stable,88,8800.0,0.8583187324224536,0.1532652372950447,Other vegetation,Other veg.,79.54545454545455
3938,4,Hot-stable,11,1100.0,0.7652487030373414,0.13782374211484827,Fields,Fields,100.0
3939,4,Hot-stable,205,20500.0,0.8605229012108181,0.1103781884388088,Other vegetation,Other veg.,98.04878048780488
