class,patch_id,n_pixels,connectivity_change_mean_percent,connectivity_change_median_percent,connectivity_change_p25_percent,connectivity_change_p75_percent,heatwave_temp_mean_degC,heatwave_temp_median_degC,p90_temp_mean_degC,p90_temp_median_degC,mean_temp_mean_degC,mean_temp_median_degC,hw_minus_p90_mean_degC,hw_minus_p90_median_degC,p90_minus_mean_mean_degC,p90_minus_mean_median_degC,area_m2
Trees 10–15 m,14685,12,5.2582674,5.271191,4.947709560394287,5.626428008079529,26.561388,26.691666,25.519999,25.62,20.44,20.535,1.0413889,1.0783336,5.0800004,5.0700006,1200.0
Trees 10–15 m,14700,25,7.2663794,7.3352165,7.028694152832031,7.454107761383057,26.972666,26.976667,26.2568,26.17,20.906399,20.92,0.7158668,0.69000053,5.3504,5.299999,2500.0
Trees 10–15 m,14701,23,5.1161723,5.1498713,4.856647729873657,5.4746012687683105,26.97507,27.09,26.36565,26.48,20.836521,20.89,0.6094203,0.54333305,5.5291305,5.5300007,2300.0
Trees 10–15 m,14710,18,10.864651,10.626955,10.535524368286133,10.883743047714233,26.647408,26.638332,25.982779,25.845001,20.857222,20.875,0.6646296,0.69833374,5.1255555,5.2,1800.0
Trees 10–15 m,14721,10,13.3476925,13.389903,13.143101930618286,13.568395853042603,27.932999,27.785,25.704998,25.529999,20.819,20.85,2.2280002,2.1999998,4.886,4.8099985,1000.0
Trees 10–15 m,14735,17,25.360596,24.495985,24.05404281616211,26.588438034057617,27.68843,27.79,26.678823,26.64,20.98353,20.98,1.0096077,1.056666,5.695294,5.710001,1700.0
Trees 10–15 m,14751,15,9.742395,10.005473,8.535705089569092,11.301051616668701,26.835112,26.94,26.230665,26.34,20.909334,20.82,0.6044444,0.59333354,5.3213334,5.4300003,1500.0
Trees 10–15 m,14773,10,6.1947894,5.967848,5.849824547767639,6.28870952129364,27.290668,27.395,26.375,26.404999,21.039999,21.07,0.91566694,0.95000076,5.335,5.3449993,1000.0
Trees 10–15 m,14793,15,10.579325,10.435983,10.335848808288574,10.72216510772705,28.010445,27.699999,26.836,26.73,21.020666,20.98,1.1744446,1.2566668,5.815333,5.6899986,1500.0
Trees 10–15 m,14859,13,10.674648,10.743865,10.014909744262695,11.050877571105957,26.568718,26.583334,25.579231,25.65,20.506924,20.54,0.9894875,0.98666763,5.072307,5.0699997,1300.0
Trees 10–15 m,14878,20,6.5765543,6.5044813,6.190472602844238,6.921146869659424,26.930668,26.831667,26.279999,26.18,20.8415,20.89,0.6506668,0.62000024,5.4385004,5.4400005,2000.0
Trees 10–15 m,14935,17,13.301858,13.266117,13.05025577545166,13.446087837219238,27.325294,27.136665,25.69588,25.3,20.89353,20.69,1.6294116,1.7133331,4.802353,4.75,1700.0
Trees 10–15 m,14945,11,11.330576,11.250013,10.907199382781982,11.741527080535889,26.537273,26.52,24.793638,24.67,20.341818,20.23,1.7436366,1.7600002,4.4518185,4.450001,1100.0
Trees 10–15 m,14972,19,7.4489837,7.4300222,7.298508167266846,7.563198089599609,26.645966,26.69,26.131052,26.23,20.718948,20.64,0.5149126,0.50666744,5.412105,5.4399986,1900.0
Trees 10–15 m,14975,181,4.1832433,3.9422534,3.5048177242279053,5.023899555206299,26.932817,26.846666,26.319504,26.23,20.975193,21.0,0.61331487,0.6033325,5.3443093,5.290001,18100.0
Trees 10–15 m,15055,9,-1.6783186,-1.9083561,-2.006983518600464,-1.5422844886779785,26.64852,26.733334,25.927778,26.0,20.45,20.56,0.72074085,0.73333293,5.4777775,5.4300003,900.0
Trees 10–15 m,15078,19,21.32007,21.410883,20.67607593536377,21.87277889251709,27.36,27.276667,25.757895,25.6,20.92421,20.89,1.6021055,1.6166662,4.833684,4.709999,1900.0
Trees 10–15 m,15094,17,3.8212814,4.062825,3.678427219390869,4.206182956695557,26.715883,26.683334,25.562943,25.3,20.585295,20.58,1.152941,1.0799993,4.977648,4.9300003,1700.0
Trees 10–15 m,15102,152,8.228469,7.9164963,7.260492563247681,9.199677228927612,26.839716,26.871666,25.96171,26.005001,20.791513,20.8,0.8780044,0.8600003,5.1701975,5.1949997,15200.0
Trees 10–15 m,15114,30,9.999354,10.081701,9.550858497619629,10.628296613693237,26.944,26.795,26.300667,26.175,20.905333,20.835,0.6433333,0.6283337,5.3953333,5.330001,3000.0
Trees 10–15 m,15115,165,5.0345354,5.2840505,4.196991443634033,5.803839683532715,27.020927,26.9,26.496605,26.39,20.949879,20.92,0.5243232,0.51666707,5.546727,5.51,16500.0
Trees 10–15 m,15116,122,6.2961297,6.286813,5.818263053894043,6.738153576850891,26.961475,26.9,26.376966,26.305,20.879017,20.84,0.58450824,0.56499994,5.497951,5.465,12200.0
Trees 10–15 m,15185,56,-0.46039817,-0.47811496,-0.751497358083725,-0.08759549027308822,27.104584,27.083334,26.305178,26.224998,20.844107,20.849998,0.7994048,0.75999993,5.4610715,5.504999,5600.0
Trees 10–15 m,15230,23,9.164457,8.742226,8.080995559692383,10.373334884643555,27.73971,27.376667,26.69348,26.69,21.042608,21.03,1.0462317,0.92999905,5.65087,5.630001,2300.0
Trees 10–15 m,15257,10,10.490187,10.443884,10.326800346374512,10.568033456802368,26.887,26.865002,25.973001,25.904999,20.744999,20.675,0.91399986,0.9483331,5.2280006,5.25,1000.0
Trees 10–15 m,15265,12,5.34091,5.2337112,5.1010438203811646,5.670389294624329,27.12111,27.04,26.463333,26.45,20.928333,20.885,0.6577781,0.6800003,5.535,5.635,1200.0
Trees 10–15 m,15323,12,5.907968,5.7722225,5.659326791763306,6.101909756660461,26.649721,26.753334,25.871666,25.915,20.685833,20.71,0.7780556,0.8033333,5.1858335,5.165,1200.0
Trees 10–15 m,15352,52,18.326843,18.122536,17.64155626296997,19.00925636291504,28.63218,28.573334,27.432308,27.395,21.464039,21.395,1.1998718,1.1950004,5.9682693,5.8549986,5200.0
Trees 10–15 m,15394,11,5.171509,5.4979296,4.752434730529785,5.749845743179321,25.962425,25.87,25.387274,25.22,20.352728,20.25,0.5751513,0.5766659,5.0345454,4.9699993,1100.0
Trees 10–15 m,15429,11,12.573675,12.586078,12.479570865631104,12.654033184051514,26.833637,26.596666,25.773638,25.6,20.855455,20.74,1.0600001,1.0233345,4.918182,4.880001,1100.0
Trees 10–15 m,15452,18,5.7191467,5.807727,5.425581097602844,6.038215160369873,26.650185,26.753334,26.153334,26.29,20.882223,21.015,0.49685177,0.49999937,5.2711115,5.285001,1800.0
Trees 10–15 m,15465,9,9.253015,9.216212,8.772393226623535,9.719882011413574,26.208889,26.183334,24.485556,24.41,20.194445,19.94,1.7233334,1.7033342,4.291111,4.299999,900.0
Trees 10–15 m,15498,35,8.786362,8.755379,8.00632619857788,9.436571598052979,27.36981,27.303333,26.68,26.54,21.075714,21.08,0.6898095,0.62999916,5.604286,5.549999,3500.0
Trees 10–15 m,15513,31,24.850908,24.803032,24.614274978637695,25.11253070831299,26.927528,26.95,25.080645,25.04,20.17613,20.12,1.8468817,1.7700005,4.9045157,4.92,3100.0
Trees 10–15 m,15545,39,6.4869876,6.382479,6.0744547843933105,6.81451153755188,26.768717,26.793333,26.216923,26.29,20.796667,20.84,0.55179495,0.54666775,5.4202566,5.49,3900.0
Trees 10–15 m,15553,13,16.009352,15.51378,15.03632640838623,16.92477798461914,27.04718,26.996666,25.289232,25.26,20.704617,20.64,1.7579485,1.7966658,4.5846157,4.5200005,1300.0
Trees 10–15 m,15559,9,7.0916195,6.868718,6.572944164276123,7.502248764038086,27.016296,26.72,25.805555,25.47,20.626667,20.5,1.2107407,1.233333,5.1788883,5.049999,900.0
Trees 10–15 m,15628,9,0.5566659,0.76544535,0.2155229151248932,0.7905535101890564,27.024445,27.02,26.257778,26.14,20.825556,20.79,0.76666635,0.84666634,5.4322224,5.3499985,900.0
Trees 10–15 m,15710,20,3.829106,3.7691836,3.077996015548706,4.349455952644348,26.738,26.833334,25.982502,26.075,20.717999,20.805,0.7554999,0.7466669,5.2645,5.2250004,2000.0
Trees 10–15 m,15717,23,17.73508,17.858381,17.3963623046875,18.098848342895508,27.964636,27.93,26.75,26.62,20.999565,20.98,1.2146376,1.2166659,5.7504344,5.629999,2300.0
Trees 10–15 m,15811,17,8.062778,8.144246,7.824256420135498,8.534042358398438,27.317255,27.039999,26.728235,26.54,21.02353,20.89,0.58901954,0.5566661,5.704706,5.66,1700.0
Trees 10–15 m,15838,22,13.466081,13.298746,13.161746263504028,13.629718780517578,27.28197,27.398333,26.310455,26.325,21.064547,21.095,0.9715151,0.9966669,5.2459087,5.1499996,2200.0
Trees 10–15 m,15960,9,9.306995,9.302231,8.673501014709473,10.092592239379883,26.847038,26.783333,26.301111,26.28,20.671112,20.69,0.5459258,0.509999,5.6299996,5.66,900.0
Trees 10–15 m,15962,19,5.423114,5.448846,5.071643114089966,5.710723876953125,26.414036,26.456667,25.887367,25.95,20.632105,20.64,0.5266667,0.54666644,5.2552633,5.24,1900.0
Trees 10–15 m,15985,11,12.907746,12.497275,11.043980598449707,13.676052570343018,27.17879,27.08,25.947273,25.8,20.874544,20.54,1.2315146,1.2366657,5.0727277,5.080002,1100.0
Trees 10–15 m,16023,17,25.963003,26.305325,25.382389068603516,26.80902862548828,26.571177,26.543333,24.468235,24.38,20.352942,20.49,2.1029413,2.1299999,4.115294,4.1800003,1700.0
Trees 10–15 m,16055,26,6.757639,6.657056,6.4539555311203,6.990291953086853,26.273205,26.203333,25.817692,25.665,20.542692,20.545,0.45551258,0.39833385,5.2750006,5.255,2600.0
Trees 10–15 m,16058,19,2.590143,2.5740821,2.143638014793396,2.9054447412490845,26.925964,26.869999,26.37421,26.34,21.00842,20.98,0.55175453,0.5600007,5.3657894,5.3600006,1900.0
Trees 10–15 m,16077,12,17.324331,17.311165,17.09940528869629,17.494866847991943,28.444445,28.708332,27.315834,27.57,21.280832,21.36,1.1286108,1.0966661,6.035,6.2,1200.0
Trees 10–15 m,16082,16,21.827923,22.126514,21.477113723754883,22.618484497070312,27.71125,27.686666,26.804375,26.65,20.995,20.880001,0.90687495,0.9966663,5.809375,5.7649994,1600.0
Trees 10–15 m,16110,12,25.479424,25.486256,25.280810832977295,25.711767196655273,26.9225,27.043333,25.264168,25.33,20.445833,20.6,1.6583332,1.6800001,4.818333,4.76,1200.0
Trees 10–15 m,16124,9,12.324371,12.333003,12.180620193481445,12.723705291748047,26.718147,26.816666,25.676666,25.76,20.69111,20.65,1.0414815,1.026666,4.9855556,5.040001,900.0
Trees 10–15 m,16148,16,7.5384874,7.438877,7.226606607437134,7.7375510931015015,27.028334,26.971666,26.55375,26.55,21.0275,21.04,0.4745834,0.44500035,5.52625,5.5299997,1600.0
Trees 10–15 m,16150,47,4.2828965,4.551425,3.9075331687927246,4.980413198471069,26.461418,26.666666,25.89383,26.15,20.598724,20.67,0.5675886,0.5333328,5.2951064,5.42,4700.0
Trees 10–15 m,16160,16,13.574409,13.523937,13.182104587554932,13.859320402145386,26.521042,26.439999,25.005,24.875,20.29375,20.17,1.5160418,1.503334,4.71125,4.6449995,1600.0
Trees 10–15 m,16201,34,14.845809,14.359299,13.947016954421997,14.771672010421753,27.355097,27.328333,25.712059,25.54,20.83353,20.725,1.6430393,1.6733338,4.878529,4.8450003,3400.0
Trees 10–15 m,16234,10,11.106157,11.0686455,11.012295246124268,11.166683435440063,26.726665,26.698334,26.079,26.085,20.385,20.34,0.64766663,0.6566664,5.694,5.7799997,1000.0
Trees 10–15 m,16238,22,4.2902074,4.337636,3.732596516609192,5.129565238952637,26.577272,26.631668,26.115454,26.17,20.734545,20.82,0.461818,0.44166726,5.3809094,5.4050007,2200.0
Trees 10–15 m,16264,9,15.987148,15.78105,15.654702186584473,16.14495277404785,27.102962,27.06,26.097778,26.08,21.034445,20.96,1.0051851,0.9800002,5.0633335,4.959999,900.0
Trees 10–15 m,16282,385,10.626801,10.760263,10.242414474487305,11.162529945373535,27.10451,27.02,26.448414,26.37,20.833092,20.85,0.65609527,0.6233342,5.6153245,5.59,38500.0
Trees 10–15 m,16414,56,8.194839,7.876748,7.327982187271118,9.140792846679688,27.03256,27.04,26.492144,26.55,20.936428,21.025002,0.54041666,0.513333,5.555714,5.6049995,5600.0
Trees 10–15 m,16422,11,10.339728,10.258284,9.951910495758057,10.854235649108887,27.457575,27.076668,26.75,26.36,21.370909,21.43,0.70757604,0.70333356,5.379091,5.01,1100.0
Trees 10–15 m,16468,34,6.9967155,6.9430532,6.836134672164917,7.2255518436431885,26.973333,26.986668,26.431177,26.380001,20.937353,20.994999,0.5421567,0.5200001,5.493824,5.4400005,3400.0
Trees 10–15 m,16470,71,6.2920375,6.2493024,5.958497524261475,6.692292213439941,26.998545,26.886667,26.393803,26.33,20.961832,20.98,0.6047416,0.57999927,5.431972,5.4300003,7100.0
Trees 10–15 m,16527,81,4.9582267,4.876851,4.5725202560424805,5.321803092956543,26.566708,26.656666,26.01148,26.12,20.621851,20.67,0.5552264,0.5600007,5.3896294,5.49,8100.0
Trees 10–15 m,16623,12,15.881257,16.003498,15.604672908782959,16.062230110168457,27.586111,27.363333,25.980833,25.77,21.0375,20.935001,1.6052779,1.6750002,4.943333,4.84,1200.0
Trees 10–15 m,16674,16,11.243182,11.447413,10.820470809936523,11.590170860290527,26.555624,26.531666,25.82875,25.795,20.764376,20.605,0.72687507,0.7199993,5.064375,5.0999994,1600.0
Trees 10–15 m,16727,27,5.1186147,5.337855,4.7464447021484375,5.644286394119263,26.563456,26.58,26.051481,26.13,20.67,20.7,0.51197535,0.47333336,5.3814816,5.380001,2700.0
Trees 10–15 m,16745,13,21.864183,22.088133,21.44140625,22.513029098510742,28.414873,28.51,26.84154,26.82,21.188463,21.17,1.5733336,1.6199995,5.6530766,5.6399994,1300.0
Trees 10–15 m,16771,11,6.590933,6.6221056,6.462229490280151,6.666126728057861,27.001818,26.753334,26.268183,26.0,20.806364,20.85,0.73363626,0.7533334,5.461818,5.3499985,1100.0
Trees 10–15 m,16774,17,5.4585447,5.461497,5.309193134307861,5.6042914390563965,26.868038,26.973333,26.281176,26.28,20.78647,20.85,0.5868626,0.5333335,5.4947057,5.5,1700.0
Trees 10–15 m,16825,52,6.7586575,6.692438,6.540467739105225,6.939524531364441,26.954807,26.9,26.29904,26.220001,20.950386,21.01,0.6557692,0.61333275,5.348654,5.33,5200.0
Trees 10–15 m,16826,27,10.085864,10.315471,9.379793167114258,10.71427583694458,27.219011,26.923334,26.518148,26.14,21.131851,20.97,0.70086414,0.7433338,5.3862967,5.3199997,2700.0
Trees 10–15 m,16833,14,4.093828,7.999099,-0.45547372102737427,13.18105411529541,26.95143,26.998333,26.37143,26.49,21.143572,21.235,0.58,0.5333335,5.227857,5.255,1400.0
Trees 10–15 m,16904,10,22.582676,22.588417,22.49471092224121,22.673810482025146,27.602667,27.095001,25.931,25.220001,20.961,20.720001,1.6716669,1.7933338,4.97,4.7749996,1000.0
Trees 10–15 m,16926,12,6.4609065,6.488434,6.339659094810486,6.524094223976135,27.100832,27.075,26.373335,26.29,21.091667,21.11,0.72749996,0.75666684,5.2816663,5.1849995,1200.0
Trees 10–15 m,16941,101,6.0041456,5.959336,5.804352760314941,6.248169898986816,26.950396,26.823332,26.39406,26.26,20.903267,20.89,0.5563365,0.5433337,5.4907923,5.449999,10100.0
Trees 10–15 m,16958,13,13.592468,13.036829,12.583894729614258,14.604077339172363,27.70718,27.59,26.033077,25.88,20.796154,20.71,1.6741029,1.7066664,5.236923,5.2199993,1300.0
Trees 10–15 m,16985,39,6.44416,6.276347,5.852200269699097,7.185165882110596,26.685898,26.793333,26.206923,26.42,20.764616,20.81,0.47897446,0.47666678,5.4423075,5.4800014,3900.0
Trees 10–15 m,16991,12,17.688345,17.714514,17.619973182678223,17.874084949493408,27.373611,27.136665,25.775833,25.435,20.841667,20.715,1.5977778,1.6316671,4.9341664,4.8949986,1200.0
Trees 10–15 m,16996,27,15.84012,15.595189,14.236890316009521,16.867148399353027,28.240124,28.143333,26.605555,26.46,21.131111,21.09,1.634568,1.6633333,5.4744444,5.4299984,2700.0
Trees 10–15 m,17007,21,20.15134,18.487236,18.274459838867188,22.139223098754883,27.441269,27.17,26.569525,26.32,20.99619,20.72,0.87174594,0.84333354,5.5733333,5.66,2100.0
Trees 10–15 m,17017,33,5.042807,5.033743,4.914140701293945,5.212949275970459,26.839495,26.866667,26.094545,26.07,20.711819,20.78,0.74494946,0.7533328,5.3827276,5.34,3300.0
Trees 10–15 m,17019,63,6.1320724,6.2386203,5.439348220825195,6.723230600357056,26.940475,26.886667,26.284128,26.18,20.884762,20.91,0.6563493,0.65666705,5.399365,5.3500004,6300.0
Trees 10–15 m,17045,40,17.97909,17.815525,16.841126918792725,19.205827713012695,28.267498,28.046667,26.57825,26.385,21.0035,20.994999,1.68925,1.666666,5.57475,5.4350004,4000.0
Trees 10–15 m,17082,46,0.3533088,0.3920382,-0.1314448770135641,0.943950355052948,26.929493,26.701668,26.415434,26.175,21.062609,21.015,0.5140578,0.5416664,5.352826,5.2649994,4600.0
Trees 10–15 m,17095,22,16.717934,16.739317,16.63148307800293,16.854829788208008,27.087122,26.948334,25.427275,25.305,20.70409,20.625,1.6598487,1.7050002,4.7231817,4.6899996,2200.0
Trees 10–15 m,17099,9,21.369232,21.402683,21.1043643951416,21.481224060058594,27.205557,27.166666,25.741112,25.78,20.816668,20.85,1.4644445,1.4033318,4.924444,4.92,900.0
Trees 10–15 m,17112,10,17.626913,17.565136,17.22910213470459,18.011094570159912,27.119665,26.805,25.942999,25.49,20.635,20.575,1.176667,1.1883337,5.3079996,5.205,1000.0
Trees 10–15 m,17127,45,0.061721575,0.2973591,-0.5047183632850647,0.6874843835830688,26.901854,26.776667,26.398888,26.28,21.042665,20.96,0.502963,0.5166664,5.356222,5.3099995,4500.0
Trees 10–15 m,17259,32,9.132894,9.254158,8.854413986206055,9.321206092834473,26.437292,26.533333,25.449375,25.564999,20.495937,20.57,0.98791665,0.9866667,4.953438,4.99,3200.0
Trees 10–15 m,17287,21,6.97823,6.9718356,6.920559406280518,7.037165641784668,27.33016,26.976667,26.778097,26.48,21.078571,20.99,0.55206347,0.50666744,5.699524,5.58,2100.0
Trees 10–15 m,17291,9,17.75485,18.022812,17.38446044921875,18.593460083007812,27.238148,27.076666,25.66111,25.33,20.858889,20.78,1.5770373,1.6466669,4.8022213,4.6399994,900.0
Trees 10–15 m,17329,18,-0.057426717,0.13688044,-0.28926247358322144,0.2689237743616104,27.188148,26.838333,26.715,26.35,21.17389,21.075,0.473148,0.5,5.5411115,5.34,1800.0
Trees 10–15 m,17331,186,7.62853,7.704274,7.232955574989319,8.175968408584595,27.014372,26.943333,26.377205,26.31,20.971828,20.97,0.6371685,0.6200012,5.405376,5.3899994,18600.0
Trees 10–15 m,17342,173,8.267897,8.147366,7.371020793914795,9.27153491973877,26.644665,26.64,26.078382,26.1,20.87208,20.86,0.56628126,0.54333305,5.2063007,5.25,17300.0
Trees 10–15 m,17357,9,13.128646,13.243632,12.522261619567871,13.806400299072266,28.127777,27.97,26.623333,26.35,21.011112,20.84,1.5044446,1.5866667,5.612222,5.51,900.0
Trees 10–15 m,17429,10,3.750031,3.7861,3.5761258006095886,4.001363456249237,26.850332,26.881666,26.105,26.045,20.594,20.575,0.7453331,0.7549995,5.5110006,5.5249996,1000.0
Trees 10–15 m,17455,14,12.494949,12.421763,12.203474044799805,12.786310195922852,27.224047,27.091667,26.56,26.515,20.907856,20.575,0.6640477,0.6416664,5.652143,5.6150007,1400.0
Trees 10–15 m,17484,58,5.5810466,5.5884943,5.338822603225708,5.7327786684036255,26.876493,26.791668,26.366034,26.295,20.873964,20.835,0.5104597,0.48499966,5.4920692,5.5,5800.0
Trees 10–15 m,17518,30,5.588231,5.671767,5.33761739730835,5.883893132209778,27.097778,27.073334,26.426,26.355,21.008333,21.035,0.67177767,0.6666666,5.4176664,5.3549995,3000.0
Trees 10–15 m,17614,64,6.9973903,7.0625134,6.802111983299255,7.256726980209351,26.971615,27.075,26.474375,26.58,21.026562,21.14,0.4972395,0.47166634,5.4478126,5.4300003,6400.0
Trees 10–15 m,17617,86,4.064147,4.101156,3.8979464769363403,4.285464525222778,26.814651,26.744999,26.189419,26.13,20.839302,20.83,0.62523264,0.6033329,5.3501163,5.325,8600.0
Trees 10–15 m,17646,9,13.502508,13.479633,13.124669075012207,13.705080032348633,27.178148,26.973333,26.461113,26.36,21.07,20.96,0.7170366,0.68333244,5.3911114,5.3100014,900.0
Trees 10–15 m,17665,26,4.184207,4.1519923,3.6464948058128357,4.444825649261475,26.84859,26.896667,26.03346,25.970001,20.580769,20.51,0.815128,0.7983325,5.452693,5.4900007,2600.0
Trees 10–15 m,17689,30,17.929708,18.106466,17.22865581512451,18.897689819335938,27.782557,27.95,26.149666,26.314999,20.709002,20.795,1.6328889,1.6133327,5.4406667,5.459999,3000.0
Trees 10–15 m,17763,28,8.879792,8.913195,8.674569368362427,9.115868330001831,27.328451,27.306667,26.714643,26.755001,21.080715,20.994999,0.6138095,0.6449995,5.633929,5.6499996,2800.0
Trees 10–15 m,17862,191,6.971768,7.0826483,6.656629800796509,7.334122180938721,27.097,26.98,26.564556,26.5,21.07979,21.04,0.5324433,0.5033334,5.484764,5.4300003,19100.0
Trees 10–15 m,17865,28,6.9380107,6.901888,6.721027851104736,7.177344918251038,26.224405,26.185,25.724642,25.575,20.518215,20.575,0.49976197,0.51166666,5.2064285,5.24,2800.0
Trees 10–15 m,17917,12,7.567369,7.558364,6.753990173339844,8.280908346176147,26.773611,26.665,26.201666,26.125,20.710001,20.645,0.5719445,0.5633332,5.491667,5.4350004,1200.0
Trees 10–15 m,17930,10,22.498547,22.635015,22.291643619537354,22.837950229644775,26.751667,26.585,25.351,25.099998,20.585001,20.615,1.4006668,1.4599998,4.766,4.575,1000.0
Trees 10–15 m,17983,13,16.740017,16.877884,15.536226272583008,17.120323181152344,28.594616,28.7,26.76923,26.82,21.154615,21.18,1.8253847,1.8466663,5.6146154,5.619999,1300.0
Trees 10–15 m,18002,99,6.9484773,6.9577785,6.406247615814209,7.317949295043945,26.927204,26.92,26.314041,26.3,20.89687,20.96,0.61316496,0.6033325,5.4171715,5.41,9900.0
Trees 10–15 m,18021,13,15.40306,15.3413,15.102957725524902,15.760546684265137,26.661024,26.843334,25.65846,25.86,20.644615,20.76,1.0025642,0.9433333,5.013847,4.99,1300.0
