class,loss_percent
Trees 2–10 m,2.5932044982910156
Trees 2–10 m,5.49925422668457
Trees 2–10 m,26.605512619018555
Trees 2–10 m,39.44157409667969
Trees 2–10 m,34.15473937988281
Trees 2–10 m,37.138397216796875
Trees 2–10 m,15.334134101867676
Trees 2–10 m,6.624960899353027
Trees 2–10 m,5.514062881469727
Trees 2–10 m,16.77326202392578
Trees 2–10 m,29.06153106689453
Trees 2–10 m,7.349989891052246
Trees 2–10 m,6.7963690757751465
Trees 2–10 m,14.14550495147705
Trees 2–10 m,19.010454177856445
Trees 2–10 m,6.041552543640137
Trees 2–10 m,29.58289909362793
Trees 2–10 m,0.0
Trees 2–10 m,0.0
Trees 2–10 m,1.5864568948745728
Trees 2–10 m,11.267359733581543
Trees 2–10 m,20.962806701660156
Trees 2–10 m,7.750214099884033
Trees 2–10 m,2.8434207439422607
Trees 2–10 m,5.330183506011963
Trees 2–10 m,7.787938117980957
Trees 2–10 m,0.0
Trees 2–10 m,5.672545433044434
Trees 2–10 m,2.7792320251464844
Trees 2–10 m,11.280112266540527
Trees 2–10 m,2.9439079761505127
Trees 2–10 m,8.371184349060059
Trees 2–10 m,18.587953567504883
Trees 2–10 m,2.591588258743286
Trees 2–10 m,7.602803707122803
Trees 2–10 m,8.58263874053955
Trees 2–10 m,11.821885108947754
Trees 2–10 m,9.2990083694458
Trees 2–10 m,11.266037940979004
Trees 2–10 m,4.4360456466674805
Trees 2–10 m,18.33993148803711
Trees 2–10 m,23.32631492614746
Trees 2–10 m,22.239749908447266
Trees 2–10 m,4.842423439025879
Trees 2–10 m,13.477272033691406
Trees 2–10 m,10.443087577819824
Trees 2–10 m,8.383461952209473
Trees 2–10 m,2.1502368450164795
Trees 2–10 m,6.777087211608887
Trees 2–10 m,22.601253509521484
Trees 2–10 m,9.31783676147461
Trees 2–10 m,14.956918716430664
Trees 2–10 m,19.875810623168945
Trees 2–10 m,0.6188477873802185
Trees 2–10 m,10.807706832885742
Trees 2–10 m,18.906038284301758
Trees 2–10 m,8.916315078735352
Trees 2–10 m,20.233633041381836
Trees 2–10 m,1.207680583000183
Trees 2–10 m,6.591375350952148
Trees 2–10 m,3.4307701587677
Trees 2–10 m,13.712137222290039
Trees 2–10 m,21.191104888916016
Trees 2–10 m,5.679616928100586
Trees 2–10 m,17.021791458129883
Trees 2–10 m,3.1909263134002686
Trees 2–10 m,27.844928741455078
Trees 2–10 m,28.587148666381836
Trees 2–10 m,19.526081085205078
Trees 2–10 m,10.930508613586426
Trees 2–10 m,13.470849990844727
Trees 2–10 m,15.636396408081055
Trees 2–10 m,23.43129539489746
Trees 2–10 m,0.9990623593330383
Trees 2–10 m,7.764155864715576
Trees 2–10 m,36.315185546875
Trees 2–10 m,10.125157356262207
Trees 2–10 m,9.839542388916016
Trees 2–10 m,13.388581275939941
Trees 2–10 m,23.719379425048828
Trees 2–10 m,14.693070411682129
Trees 2–10 m,6.069552421569824
Trees 2–10 m,9.118428230285645
Trees 2–10 m,5.2241435050964355
Trees 2–10 m,9.036864280700684
Trees 2–10 m,0.0
Trees 2–10 m,8.044429779052734
Trees 2–10 m,40.78876495361328
Trees 2–10 m,10.044276237487793
Trees 2–10 m,13.963287353515625
Trees 2–10 m,0.0
Trees 2–10 m,4.138343334197998
Trees 2–10 m,0.7581819295883179
Trees 2–10 m,15.806139945983887
Trees 2–10 m,30.068103790283203
Trees 2–10 m,14.258054733276367
Trees 2–10 m,5.526844024658203
Trees 2–10 m,36.83594512939453
Trees 2–10 m,30.353723526000977
Trees 2–10 m,16.383859634399414
Trees 2–10 m,26.016220092773438
Trees 2–10 m,9.322468757629395
Trees 2–10 m,0.0
Trees 2–10 m,5.809634685516357
Trees 2–10 m,10.178115844726562
Trees 2–10 m,6.766979217529297
Trees 2–10 m,6.896955966949463
Trees 2–10 m,28.014362335205078
Trees 2–10 m,7.894488334655762
Trees 2–10 m,11.218827247619629
