corner_class,corner_label,connectivity_loss_percent
cool_stable,Cool-stable,4.630901336669922
cool_stable,Cool-stable,-5.094618320465088
cool_stable,Cool-stable,3.2579874992370605
cool_stable,Cool-stable,-2.07177734375
cool_stable,Cool-stable,-3.3507280349731445
cool_stable,Cool-stable,2.5811970233917236
cool_stable,Cool-stable,2.7821784019470215
cool_stable,Cool-stable,34.29738235473633
cool_stable,Cool-stable,-1.0694329738616943
cool_stable,Cool-stable,27.47555160522461
cool_stable,Cool-stable,6.2891669273376465
cool_stable,Cool-stable,1.5636481046676636
cool_stable,Cool-stable,7.016491889953613
cool_stable,Cool-stable,-0.5793574452400208
