class,patch_id,n_pixels,connectivity_loss_mean_percent,connectivity_loss_median_percent,connectivity_loss_p25_percent,connectivity_loss_p75_percent,connectivity_loss_p90_percent,heatwave_temp_mean_degC,heatwave_temp_median_degC,p90_baseline_temp_mean_degC,p90_baseline_temp_median_degC,p90_offset_mean_degC,p90_offset_median_degC,p90_offset_p25_degC,p90_offset_p75_degC,area_m2,log10_area_m2,expected_p90_offset_degC,residual_cooling_loss_degC
Other vegetation,35040,10,-0.9035438,-0.9234345,-1.1002469658851624,-0.8042780011892319,-0.492216494679451,28.256664,28.255001,27.857,27.885,0.39966664,0.3916664,0.3841663971543312,0.41583458334207535,1000.0,3.0,0.6835307976895559,-0.2918643853360403
Other vegetation,35042,42,1.2427295,1.2407436,0.6739544719457626,1.8964579105377197,2.395899391174316,29.139841,29.231667,28.839046,28.915,0.3007937,0.29000026,0.21000035107135773,0.38499926775693893,4200.0,3.6232492903979003,0.6108463502870913,-0.3208460904108401
Other vegetation,35059,10,10.0204115,9.644598,9.49008297920227,9.82047963142395,10.355659008026121,28.301666,28.276667,27.956,27.985,0.3456665,0.3816665,0.16916624829173088,0.46999962627887726,1000.0,3.0,0.6822063926623616,-0.30053988136513565
Other vegetation,35067,9,9.103115,9.258514,8.621516227722168,9.667851448059082,9.8368314743042,28.201483,28.326666,27.852222,27.94,0.3492591,0.35333252,0.23333294689655304,0.39666619896888733,900.0,2.9542425094393248,0.6801030296165783,-0.3267705100853283
Other vegetation,35072,22,9.866115,9.551635,9.452998638153076,10.170282363891602,11.384413051605225,28.878029,28.86,28.691364,28.83,0.18666667,0.13166618,0.06750043202191591,0.2866668701171875,2200.0,3.342422680822206,0.6394153150149529,-0.5077491315432732
Other vegetation,35085,10,19.171635,19.161556,18.95460605621338,19.372509479522705,19.45369052886963,29.009668,28.886667,28.470001,28.4,0.5396669,0.49833423,0.4691670760512352,0.615832507610321,1000.0,3.0,0.6449173779447648,-0.14658314895230262
Other vegetation,35106,29,16.712936,16.724882,15.848945617675781,18.002668380737305,18.65172920227051,29.654827,29.8,29.433794,29.65,0.22103463,0.1800003,0.11333465576171875,0.3566659390926361,2900.0,3.462397997898956,0.5794547797414992,-0.3994544745657179
Other vegetation,35127,11,6.139246,6.2444215,5.309382915496826,6.811742782592773,7.33733606338501,28.187273,28.426666,28.002728,28.28,0.18454534,0.10000038,0.0700006503611803,0.14666589349508286,1100.0,3.041392685158225,0.6721748441625903,-0.5721744626928638
Other vegetation,35144,12,21.939583,21.846172,21.63864040374756,22.445351600646973,22.518958282470702,28.67222,28.583332,27.994165,27.785,0.67805535,0.65499973,0.5199999958276749,0.9124994277954102,1200.0,3.0791812460476247,0.6618108642085194,-0.006811131237328016
Other vegetation,35145,19,19.04406,19.07444,18.852234840393066,19.296354293823242,19.365493774414062,29.333158,29.23,28.892105,28.71,0.44105265,0.44333395,0.31166648864746094,0.5316664278507233,1900.0,3.278753600952829,0.6181236129500858,-0.17478965933108248
Other vegetation,35148,14,18.476973,18.530703,18.131983280181885,18.699955463409424,19.133295822143555,29.944763,29.666668,29.472141,29.305,0.4726191,0.35000038,0.33833344280719757,0.40000057220458984,1400.0,3.146128035678238,0.5941927079586805,-0.24419232648895395
Other vegetation,35151,12,17.828009,17.961897,17.026522636413574,18.879812240600586,19.154395484924315,28.725832,28.646667,28.403334,28.205,0.32250017,0.39666682,0.11166652292013168,0.4500002786517143,1200.0,3.0791812460476247,0.6579392035576686,-0.2612723787400111
Other vegetation,35155,47,3.9977958,4.098112,3.545008897781372,4.510048151016235,4.7699127197265625,28.702198,28.77,28.289148,28.33,0.41304967,0.3933328,0.31166648864746094,0.4966665804386139,4700.0,3.6720978579357175,0.6380503086310997,-0.24471749942127607
Other vegetation,35163,19,2.7878883,2.6257837,2.5444180965423584,3.04962956905365,3.326251173019409,29.773335,29.983334,29.296843,29.66,0.4764912,0.46333185,0.3266665190458298,0.5699999928474426,1900.0,3.278753600952829,0.5720727011479219,-0.10874085276497203
Other vegetation,35165,9,4.322425,4.251887,4.163430690765381,4.421416759490967,4.592913246154785,28.514076,28.633333,28.13889,28.41,0.37518522,0.22333336,0.1666666716337204,0.5333334803581238,900.0,2.9542425094393248,0.661356618041408,-0.43802325927675956
Other vegetation,35171,21,11.296793,11.687175,11.162436485290527,12.051393508911133,12.169750213623047,28.73873,29.093332,27.928572,28.06,0.8101586,0.8966668,0.6433327794075012,1.0200004577636719,2100.0,3.322219294733919,0.6255726807789483,0.27109414403870913
Other vegetation,35174,14,6.3700013,6.2056,5.891763210296631,6.93637752532959,7.445360708236695,27.92476,28.05,27.535715,27.474998,0.38904786,0.36333337,0.20666725933551788,0.4666678160429001,1400.0,3.146128035678238,0.6930188107009917,-0.3296854364391356
Other vegetation,35182,13,5.8643622,8.660187,7.271068096160889,9.25830078125,9.841696548461915,28.677948,28.873333,28.495384,28.84,0.18256384,0.093333565,0.07000032812356949,0.1299998015165329,1300.0,3.113943352306837,0.6433592160513217,-0.5500256513526256
Other vegetation,35185,14,11.560602,11.398945,11.173456192016602,11.498914957046509,11.776935577392578,28.489523,28.683334,28.304287,28.654999,0.18523811,0.07333343,0.03166675614193082,0.1916670836508274,1400.0,3.146128035678238,0.6543033701446156,-0.5809699428346257
Other vegetation,35200,20,4.848333,5.002699,4.7194318771362305,5.10649847984314,5.171021223068237,28.809,28.465,28.6165,28.244999,0.19249989,0.18833256,0.12416616640985012,0.22083346545696259,2000.0,3.3010299956639813,0.6644236352506285,-0.4760910775724059
Other vegetation,35201,16,3.387885,3.401357,3.168746829032898,3.7255977988243103,3.836345672607422,28.959791,28.948334,28.794374,28.8,0.16541652,0.16166592,0.14916706457734108,0.1766667328774929,1600.0,3.2041199826559246,0.6368962072836362,-0.47523029084076507
Other vegetation,35202,21,4.705735,4.6529355,4.495674133300781,4.908825397491455,5.264150619506836,29.496033,29.5,29.28857,29.31,0.20746048,0.21000099,0.1900005340576172,0.2199993133544922,2100.0,3.322219294733919,0.6007132987688129,-0.3907123069475238
Other vegetation,35208,12,15.568336,15.72961,15.1900954246521,15.894320487976074,16.2244779586792,28.615831,28.585,28.143333,28.09,0.47249982,0.4666656,0.42833296954631805,0.5241675525903702,1200.0,3.0791812460476247,0.6617089599921477,-0.19504336422226554
Other vegetation,35209,174,14.967124,14.942745,14.22994065284729,15.71836256980896,16.384945487976076,29.241436,29.433334,28.701435,28.86,0.54,0.5366678,0.3966670110821724,0.6658328324556351,17400.0,4.2405492482825995,0.5856610193087514,-0.048993195517247456
Other vegetation,35219,17,19.944271,20.0648,19.551607131958008,20.24558448791504,20.407757186889647,29.68451,29.746668,28.935293,28.99,0.74921584,0.74999934,0.5233325958251953,0.933333694934845,1700.0,3.230448921378274,0.5875460700240992,0.16245327432480827
Other vegetation,35229,9,-0.59161556,-0.7761032,-1.5166314840316772,0.6172621250152588,0.8443215608596804,27.938519,27.986668,27.334444,27.29,0.60407406,0.56666565,0.4033336639404297,0.6966667175292969,900.0,2.9542425094393248,0.7008869425431193,-0.13422129312905684
Other vegetation,35236,13,15.755988,16.14861,15.487565994262695,16.596248626708984,17.341553497314454,28.413847,28.43,28.112307,28.31,0.30153862,0.24666722,0.11666616052389145,0.3066673278808594,1300.0,3.113943352306837,0.670459907845572,-0.42379268665702674
Other vegetation,35239,16,12.588732,12.565266,12.507388591766357,12.664254903793335,13.11491584777832,27.629375,27.535,26.9325,26.98,0.69687515,0.65833414,0.580000102519989,0.8633338510990143,1600.0,3.2041199826559246,0.723292560723273,-0.06495842471405666
Other vegetation,35243,15,4.61773,4.663671,4.377160549163818,4.760783433914185,4.883937358856201,29.18711,29.59,28.947332,29.4,0.23977785,0.19000053,0.021666526095941663,0.3816671371459961,1500.0,3.1760912590556813,0.5982552775444758,-0.40825474348685864
Other vegetation,35255,39,4.5290213,4.304848,3.9123319387435913,5.111077547073364,6.117249298095703,28.19128,28.293333,27.871025,28.12,0.32025635,0.21000035,0.1399993896484375,0.45833365619182587,3900.0,3.591064607026499,0.6688765430854585,-0.4588761920141008
Other vegetation,35291,16,-0.34716058,-0.33166152,-0.6655476093292236,-0.0022433344274759293,0.5398996472358704,28.43875,28.433334,27.961876,27.965,0.4768751,0.47500008,0.4100004732608795,0.5116671025753021,1600.0,3.2041199826559246,0.6683778476201698,-0.19337776417366714
Other vegetation,35297,27,9.748249,9.976834,9.123292446136475,10.296382427215576,10.70903720855713,29.037283,28.886667,28.375927,28.21,0.6613582,0.67333287,0.5333334505558014,0.7466669082641602,2700.0,3.4313637641589874,0.6359326802444512,0.037400189762110125
Other vegetation,35332,32,8.2580385,8.253786,7.607229232788086,9.039297103881836,9.284496307373047,28.419062,28.393333,27.783438,27.965,0.6356251,0.6183332,0.3891666680574417,0.8549998551607132,3200.0,3.505149978319906,0.664553052971049,-0.04621983248917649
Other vegetation,35334,11,14.371883,14.339929,14.122908115386963,14.600589275360107,14.768240928649902,27.617878,27.516666,27.216364,27.13,0.4015151,0.39999962,0.3750009536743164,0.42833296954631805,1100.0,3.041392685158225,0.7278026535898698,-0.3278030350595964
Other vegetation,35349,10,6.192604,6.16512,6.105276823043823,6.333544135093689,6.384267139434814,28.45,28.226665,28.0,27.79,0.45,0.3899994,0.351667083799839,0.5633339881896973,1000.0,3.0,0.6852629361774509,-0.29526354652901343
Other vegetation,35350,16,6.745541,7.129554,6.135749578475952,7.307095170021057,7.635905742645264,28.215834,28.26,27.643126,27.74,0.5727085,0.5650002,0.4466671943664551,0.6533333510160446,1600.0,3.2041199826559246,0.6789736708137908,-0.11397349438404225
Other vegetation,35352,15,0.6657696,0.79943216,0.4348982125520706,0.9191760122776031,1.0926148176193236,28.123333,28.163334,27.622002,27.67,0.5013333,0.46666655,0.41166655719280243,0.5549996793270111,1500.0,3.1760912590556813,0.6854666315246609,-0.2188000820804623
Other vegetation,35360,51,6.8174844,6.5821524,6.220676898956299,7.096691370010376,8.047113418579102,28.813007,28.86,28.326471,28.56,0.48653603,0.44000053,0.25833384692668915,0.6883335113525391,5100.0,3.7075701760979363,0.6318098086334062,-0.191809274575789
Other vegetation,35361,12,18.045778,18.107878,16.786484718322754,18.746480464935303,19.088854217529295,28.511389,28.548334,28.269999,28.4,0.24138896,0.21166642,0.12083355337381363,0.32083336263895035,1200.0,3.0791812460476247,0.663950269776262,-0.4522838496741426
Other vegetation,35363,35,12.551883,12.358319,12.042839527130127,12.928840160369873,13.544898223876952,28.309809,28.156666,27.685715,27.73,0.6240953,0.62666637,0.41833338141441345,0.810000091791153,3500.0,3.5440680443502757,0.6782098118952308,-0.05154344484124518
Other vegetation,35365,13,13.418814,13.4188795,13.296045303344727,13.701719284057617,13.868082046508789,28.196411,28.15,27.576923,27.41,0.6194874,0.7700011,0.43999990820884705,0.8200003504753113,1300.0,3.113943352306837,0.6875762017444322,0.08242491167033217
Other vegetation,35367,22,7.2153487,7.243358,6.850960969924927,7.627244234085083,7.888334465026856,27.557878,27.566666,27.200909,27.26,0.35696957,0.3083331,0.25416722893714905,0.414166122674942,2200.0,3.342422680822206,0.7184761972088016,-0.4101430983204044
Other vegetation,35369,10,6.5244966,6.6623564,6.019624829292297,6.940883994102478,7.025979328155517,27.841333,27.821667,27.254002,27.205,0.5873333,0.53166646,0.399166576564312,0.82750004529953,1000.0,3.0,0.7100202973760015,-0.17835383972295582
Other vegetation,35371,13,5.6807256,5.5314875,5.28920841217041,5.905139923095703,6.3121442794799805,27.66282,27.693333,27.156155,27.21,0.5066668,0.49333382,0.3433329164981842,0.7566668391227722,1300.0,3.113943352306837,0.7154920106744438,-0.22215819414612348
Other vegetation,35382,16,4.3753257,4.472542,4.060975134372711,4.587353229522705,4.928289175033569,29.004166,28.966667,28.649374,28.564999,0.354792,0.36833254,0.13916651718318462,0.5300009846687317,1600.0,3.2041199826559246,0.6357754940939724,-0.26744295906551474
Other vegetation,35387,10,11.831847,12.113243,11.578343868255615,12.20088815689087,12.31014108657837,28.462,28.476665,27.906,28.07,0.5560002,0.4233335,0.3941672593355179,0.7033336907625198,1000.0,3.0,0.6699805683876441,-0.24664707253231266
Other vegetation,35416,9,8.014344,8.003399,7.8040971755981445,8.208701133728027,8.347397422790527,28.51889,28.42,28.022223,28.11,0.49666703,0.3600006,0.31000009179115295,0.6233342289924622,900.0,2.9542425094393248,0.6743975594518871,-0.31439694910032456
Other vegetation,35431,41,6.9592338,7.08125,6.58109712600708,7.426251411437988,7.587440013885498,27.925852,27.8,27.432682,27.36,0.49317095,0.46666655,0.36666616797447205,0.6400006413459778,4100.0,3.6127838567197355,0.69858139711249,-0.2319148476682914
Other vegetation,35445,12,7.3338203,12.877487,10.239882946014404,13.339098930358887,14.235254287719727,28.775557,28.625,28.36,28.4,0.41555536,0.4016663,0.2708333320915699,0.5099999308586121,1200.0,3.0791812460476247,0.6592637251800761,-0.25759741177027085
Other vegetation,35446,20,21.30634,21.355549,20.679040908813477,21.91352415084839,22.47709541320801,29.493332,29.718334,28.7305,29.025002,0.76283324,0.7366661,0.6283342093229294,0.8908325880765915,2000.0,3.3010299956639813,0.5878079878688509,0.14885809546702555
Other vegetation,35464,18,0.63387346,0.61595714,0.03251550951972604,1.274898886680603,1.6104802489280703,28.82074,28.771667,28.50222,28.26,0.3185182,0.30666605,0.11833254806697369,0.4949992671608925,1800.0,3.255272505103306,0.646630287549551,-0.3399642411685543
Other vegetation,35471,11,8.38914,8.145459,7.724714994430542,8.972633838653564,9.489225387573242,28.396362,28.463333,28.129091,28.23,0.26727277,0.25333342,0.21499983966350555,0.34333355724811554,1100.0,3.041392685158225,0.6699334177832625,-0.41659999822187643
Other vegetation,35473,9,9.517553,9.378106,8.59164047241211,10.543547630310059,10.712002563476563,29.256666,29.31,28.887777,29.03,0.3688887,0.3100001,0.24333317577838898,0.43333306908607483,900.0,2.9542425094393248,0.6199923674306432,-0.3099922756394903
Other vegetation,35477,51,8.140848,8.141367,7.564724445343018,8.826987266540527,9.495835304260254,28.519608,28.32,28.181765,28.09,0.33784306,0.2566668,0.20166587829589844,0.3333333283662796,5100.0,3.7075701760979363,0.664819779025091,-0.4081529697046412
Other vegetation,35501,11,14.166616,14.40988,13.373165130615234,15.48236894607544,15.591885566711426,29.216364,29.02,28.756365,28.67,0.46000016,0.4700006,0.3583335876464844,0.5633335113525391,1100.0,3.041392685158225,0.6359046384182856,-0.16590404356393074
Other vegetation,35504,12,19.810541,19.84962,19.47199773788452,20.271676063537598,20.303095245361327,29.1725,29.145,28.793333,28.814999,0.37916675,0.38000074,0.3133333548903465,0.42833344638347626,1200.0,3.0791812460476247,0.627476372194427,-0.24747563190473887
Other vegetation,35507,38,11.749501,11.963182,11.16283106803894,12.822768449783325,13.42359437942505,28.106403,28.053333,27.629475,27.665,0.47692987,0.36833316,0.19333283230662346,0.8058333545923233,3800.0,3.57978359661681,0.6837825696792719,-0.3154494088020441
Other vegetation,35508,18,-3.348607,-3.3347788,-4.106535613536835,-2.738772690296173,-2.4457158803939816,28.494999,28.439999,28.046667,27.97,0.44833338,0.516667,0.3974992483854294,0.5416658520698547,1800.0,3.255272505103306,0.6669050291798725,-0.1502380207799091
Other vegetation,35510,31,11.853384,11.6481,11.189029693603516,12.570958137512207,13.186369895935059,27.884409,27.779999,27.384195,27.28,0.500215,0.486667,0.33333396911621094,0.6866667866706848,3100.0,3.4913616938342726,0.7023330666046952,-0.2156660593968247
Other vegetation,35520,62,2.293643,2.1428635,1.5237752795219421,2.8800365924835205,3.5595996618270873,29.28844,29.278334,28.849998,28.845001,0.438441,0.41000015,0.37749990820884705,0.4700002744793892,6200.0,3.792391689498254,0.604470618025821,-0.19447047259048778
Other vegetation,35524,19,2.041567,2.1354423,2.022954225540161,2.2233567237854004,2.345522356033325,29.170876,29.199999,28.838947,28.91,0.33192965,0.33000055,0.28666654229164124,0.3866666257381439,1900.0,3.278753600952829,0.6199575390591394,-0.2899569895043146
Other vegetation,35538,17,5.532221,6.308347,3.5972900390625,6.6169114112854,6.890561485290528,28.149803,27.956667,27.964117,27.81,0.18568641,0.1433328,0.06666628271341324,0.21999995410442352,1700.0,3.230448921378274,0.6969678793648181,-0.5536350850561557
Other vegetation,35561,10,5.256513,4.9700994,4.5912957191467285,5.826442837715149,6.716197490692139,28.872334,28.525,28.518,28.095001,0.3543333,0.34666634,0.22749964892864227,0.5349998474121094,1000.0,3.0,0.6670259290889267,-0.32035959302935635
Other vegetation,35573,41,22.405039,22.715706,21.749372482299805,22.96485137939453,23.17401695251465,29.112762,29.17,28.367804,28.35,0.7449594,0.69666606,0.3933340609073639,1.096666932106018,4100.0,3.6127838567197355,0.6148339703224551,0.08183209155574922
Other vegetation,35577,10,19.103045,19.138876,19.06385087966919,19.181549072265625,19.368628311157227,29.361334,29.235,28.98,28.89,0.38133308,0.33333302,0.3099993169307709,0.34916719794273376,1000.0,3.0,0.6236239439363647,-0.29029092849447014
Other vegetation,35590,31,9.578633,9.57043,9.403249740600586,9.79056692123413,9.91467571258545,29.030214,29.11,28.631935,28.88,0.39827976,0.33000055,0.24333350360393524,0.4516671448945999,3100.0,3.4913616938342726,0.6210307580315184,-0.2910302084766936
Other vegetation,35593,12,16.808226,16.901043,16.138422966003418,17.370416164398193,17.460309791564942,28.584723,28.463333,28.4,28.24,0.18472248,0.16500124,0.09416691213846207,0.216666541993618,1200.0,3.0791812460476247,0.6691463354543072,-0.5041450921014172
Other vegetation,35601,35,3.420295,4.6158066,4.10081934928894,5.120324373245239,5.563077545166015,28.54,28.513332,28.399714,28.48,0.1402856,0.060000736,-9.5367431640625e-07,0.18000030517578125,3500.0,3.5440680443502757,0.6564069734001844,-0.5964062371338098
Other vegetation,35662,10,6.2197447,6.2195797,5.998863339424133,6.459947824478149,6.528927755355835,28.411999,28.333332,28.15,28.17,0.2619999,0.26000053,0.13166666217148304,0.39083338528871536,1000.0,3.0,0.6787424654722114,-0.4187419385671516
Other vegetation,35675,9,19.643341,19.575916,19.449403762817383,19.93758201599121,20.07819938659668,29.007408,29.083334,28.26,28.47,0.7474075,0.8100001,0.5533332824707031,0.8733329772949219,900.0,2.9542425094393248,0.6338483093816706,0.17615181221180476
Other vegetation,35680,15,19.881865,19.72766,19.517273902893066,20.003210067749023,20.727029037475585,28.822666,28.716667,28.262,28.33,0.5606668,0.539999,0.37166628241539,0.743333488702774,1500.0,3.1760912590556813,0.6516416605924276,-0.11164265241371663
Other vegetation,35681,14,19.151606,19.166252,18.899643898010254,19.317115306854248,19.50909080505371,29.308573,29.243334,28.995714,29.095001,0.31285697,0.25999993,0.19249995052814484,0.3766660615801811,1400.0,3.146128035678238,0.6200708989421081,-0.36007096808349603
Other vegetation,35683,16,15.759033,15.766307,15.23013949394226,16.3080096244812,16.742849349975586,28.476875,28.535,28.1325,28.335,0.34437492,0.28333253,0.23166688159108162,0.4408332481980324,1600.0,3.2041199826559246,0.6621630895640458,-0.3788305628802384
Other vegetation,35699,45,13.512294,13.535948,12.275906562805176,14.401580810546875,15.865370559692384,28.133778,27.996668,27.770445,27.71,0.36333352,0.24333382,0.14666683971881866,0.5766671299934387,4500.0,3.6532125137753435,0.6857170762783878,-0.44238325975006754
Other vegetation,35700,11,12.716208,12.694883,12.637579441070557,12.80458688735962,12.905766487121582,29.669395,29.619999,28.808184,28.58,0.8612122,0.8933341,0.7816661298274994,1.0000009536743164,1100.0,3.041392685158225,0.59922704899892,0.2941070417107663
Other vegetation,35701,10,13.183729,13.292753,13.026155710220337,13.49351191520691,13.599494743347169,28.100666,28.154999,27.441,27.615,0.65966684,0.66666734,0.3366667404770851,0.9683324843645096,1000.0,3.0,0.6896438847197346,-0.02297654253376047
Other vegetation,35703,9,6.4460235,6.580864,6.125327110290527,6.690725803375244,6.9335126876831055,27.91111,27.886667,27.624443,27.61,0.28666636,0.22666676,0.176666259765625,0.3899993896484375,900.0,2.9542425094393248,0.7069999129780847,-0.4803331495532114
Other vegetation,35711,16,11.440567,11.376848,11.22277307510376,11.57207989692688,12.103302001953125,28.83375,28.573334,28.568125,28.224998,0.26562515,0.24500084,0.18916750326752663,0.3566672056913376,1600.0,3.2041199826559246,0.6598197589683463,-0.4148189197349479
Other vegetation,35727,17,21.015766,21.247309,20.649152755737305,22.070392608642578,22.815492630004883,28.485884,28.51,28.121176,28.19,0.3647057,0.32000032,0.2533327639102936,0.44666609168052673,1700.0,3.230448921378274,0.6631429084325847,-0.34314258775959583
Other vegetation,35731,13,1.1420159,0.17244874,-1.526095986366272,2.7916839122772217,5.619258785247804,28.073078,28.09,27.589998,27.55,0.48307723,0.5233345,0.3766670227050781,0.6166667938232422,1300.0,3.113943352306837,0.691243937367326,-0.1679094341934979
Other vegetation,35733,11,10.232723,10.144553,9.942605972290039,10.474118709564209,10.825719833374023,29.070606,28.97,28.642729,28.55,0.4278786,0.42999902,0.2700001448392868,0.5083325803279877,1100.0,3.041392685158225,0.6389611819333749,-0.20896215825745634
Other vegetation,35738,29,11.01499,11.130359,10.403144836425781,11.825509071350098,12.098476982116699,27.74161,27.583334,27.063793,26.79,0.677816,0.710001,0.41333451867103577,0.9133326411247253,2900.0,3.462397997898956,0.7149583553079627,-0.004957363486673638
Other vegetation,35745,15,-1.564642,-1.8875897,-2.3085896968841553,-0.7725984156131744,-0.531942367553711,28.41111,28.473333,27.858,27.8,0.55311114,0.54333305,0.4116659164428711,0.7166665494441986,1500.0,3.1760912590556813,0.6665165281119603,-0.12318347452309308
Other vegetation,35770,13,6.5256934,6.4433384,6.145961761474609,6.755659580230713,7.017180442810059,27.909487,27.913334,27.647694,27.8,0.26179484,0.12333361,0.08333460241556168,0.4000002443790436,1300.0,3.113943352306837,0.7020434523984775,-0.5787098418042049
Other vegetation,35786,12,19.500633,19.204546,18.67892360687256,20.267759799957275,20.7539005279541,29.493334,29.586666,29.0675,29.32,0.42583323,0.34666634,0.26333267614245415,0.5450002551078796,1200.0,3.0791812460476247,0.6004775846165487,-0.25381124855697834
Other vegetation,35803,28,6.257582,8.465853,7.175227999687195,8.907507419586182,9.785078716278075,28.947382,28.97,28.355,28.415,0.59238106,0.5549997,0.41583410650491714,0.7891663014888763,2800.0,3.4471580313422194,0.6305096631095021,-0.07550995398016858
Other vegetation,35810,1252,2.3420987,2.1053817,1.8039012253284454,2.7960681915283203,3.3726838350296027,29.138163,29.136667,28.872787,28.93,0.26537538,0.23333295,0.13000042736530304,0.3733329772949219,125200.0,5.097604328874411,0.5859448758513738,-0.35261192895482074
Other vegetation,35814,163,3.2977073,3.2654972,2.7342214584350586,3.8672224283218384,4.382553958892823,28.813845,28.943333,28.609692,28.83,0.20415136,0.0933342,0.06333287805318832,0.2766663134098053,16300.0,4.212187604403958,0.6162052957481992,-0.5228710977501523
Other vegetation,35830,30,6.016126,6.6937666,6.0412293672561646,7.2052096128463745,7.635239601135254,28.870111,28.763332,28.545,28.619999,0.32511106,0.193333,0.12249946407973766,0.4808340221643448,3000.0,3.4771212547196626,0.6425190126441032,-0.44918601269941627
Other vegetation,35831,39,4.0054197,4.0129604,3.87205708026886,4.175264358520508,4.261836147308349,29.460941,29.496666,29.300768,29.54,0.16017082,0.13000107,0.048333168029785156,0.2200002670288086,3900.0,3.591064607026499,0.5953174392187705,-0.4653163711035361
Other vegetation,35834,21,8.420408,9.226754,7.618312835693359,9.503965377807617,9.78939437866211,29.097462,29.246666,28.34238,28.49,0.7550794,0.8100007,0.6566664576530457,0.9266656041145325,2100.0,3.322219294733919,0.6161994749913633,0.1938012426485598
Other vegetation,35854,29,0.85692394,0.9360874,0.08088436722755432,1.8511008024215698,2.0860945701599123,29.355633,29.28,28.969654,28.88,0.38597697,0.39000067,0.34666571021080017,0.4299996793270111,2900.0,3.462397997898956,0.6112420161319351,-0.2212413449836349
Other vegetation,35864,10,7.056433,6.985537,6.6965172290802,7.423030138015747,7.5968804359436035,28.278332,28.201666,27.938,27.86,0.34033337,0.3666668,0.3133331909775734,0.3925010412931442,1000.0,3.0,0.6867911496373889,-0.32012435581414667
Other vegetation,35877,10,6.3743153,6.464512,5.917611837387085,6.7071274518966675,7.493788719177246,27.600666,27.468334,27.029001,26.93,0.57166654,0.53833324,0.43750064074993134,0.744166225194931,1000.0,3.0,0.731619327438304,-0.19328609026713095
Other vegetation,35902,32,18.844002,18.775955,18.414681434631348,18.98810911178589,19.65539722442627,28.188229,27.98,27.3525,27.09,0.83572906,0.86166704,0.7208337932825089,0.9508328288793564,3200.0,3.505149978319906,0.6898199352514589,0.17184710175873397
Other vegetation,35906,13,14.119834,14.186556,13.878213882446289,14.268105506896973,14.449345970153809,28.332052,28.51,28.036154,28.27,0.29589722,0.25000063,0.20666630566120148,0.3499997556209564,1300.0,3.113943352306837,0.6655695548166423,-0.4155689289678721
Other vegetation,35908,66,3.6521046,3.7325916,3.228695273399353,4.098642110824585,4.53890061378479,28.888535,28.968332,28.484697,28.56,0.4038383,0.40999952,0.3458326682448387,0.46583428978919983,6600.0,3.8195439355418688,0.6228552951141482,-0.21285577552758506
Other vegetation,35925,14,10.906473,10.6940155,10.37308645248413,11.417610168457031,11.976503944396972,28.286667,28.318333,27.805714,27.925,0.48095244,0.48166656,0.33833392709493637,0.6375001221895218,1400.0,3.146128035678238,0.6766157297215211,-0.19494916478011481
Other vegetation,35926,10,15.900915,12.016308,9.329669713973999,18.715254306793213,26.84630966186523,27.857334,27.869999,27.245998,27.35,0.6113333,0.6733341,0.28999948501586914,0.9016664624214172,1000.0,3.0,0.7070657746724971,-0.03373165296839553
Other vegetation,35944,13,6.9329042,7.0541716,6.624722003936768,7.205301284790039,7.517140197753906,28.126156,28.28,27.678463,27.85,0.4476922,0.4000009,0.2666657865047455,0.5299994349479675,1300.0,3.113943352306837,0.6796293052004132,-0.2796284051702771
Other vegetation,35955,30,0.75754327,0.69302607,0.426775224506855,0.8473864793777466,1.2998188853263861,28.844444,28.583332,28.613667,28.305,0.23077795,0.17166615,0.14749972522258759,0.2691672705113888,3000.0,3.4771212547196626,0.653522336107998,-0.481856190783291
Other vegetation,35963,41,10.000072,9.153088,8.813475608825684,11.449989318847656,12.453512191772461,29.13309,29.26,28.711708,28.94,0.42138207,0.36333403,0.31666693091392517,0.5199992060661316,4100.0,3.6127838567197355,0.6093323085905077,-0.24599827867755908
Other vegetation,35964,51,18.688345,18.228514,17.856600761413574,19.481337547302246,20.372390747070312,28.447842,28.369999,27.812548,27.75,0.6352942,0.6033338,0.47333335876464844,0.7950000762939453,5100.0,3.7075701760979363,0.661763352105215,-0.05842958087642469
Other vegetation,35971,10,6.187045,6.1140146,5.448552131652832,6.498180627822876,7.289637041091919,29.114666,28.951668,28.723001,28.585,0.39166707,0.40000057,0.39083465188741684,0.4308336600661278,1000.0,3.0,0.6409439296727555,-0.24094335746816564
Other vegetation,35986,26,-0.8704913,-1.0221261,-1.4799002707004547,-0.09662115760147572,0.2540467530488968,28.12423,27.986668,27.54346,27.39,0.5807692,0.6166662,0.27999957650899887,0.7975009381771088,2600.0,3.4149733479708178,0.6912905701786298,-0.07462437240183539
Other vegetation,35992,11,17.335222,17.824244,16.746060371398926,18.07399559020996,18.348167419433594,28.694849,28.593334,28.436363,28.4,0.25848487,0.19333394,0.15166664123535156,0.3433326184749603,1100.0,3.041392685158225,0.6619865212392437,-0.46865258252140163
Other vegetation,36020,37,16.78173,16.62946,16.421632766723633,17.067562103271484,17.478733825683594,28.902252,28.993334,28.398378,28.6,0.50387377,0.53000003,0.39000001549720764,0.5933322906494141,3700.0,3.568201724066995,0.6265620681832308,-0.09656203718881551
Other vegetation,36021,22,17.467218,17.709423,16.081520080566406,18.53508472442627,19.360887336730958,28.569395,28.244999,28.16591,27.825,0.40348482,0.37333265,0.24749962612986565,0.45916685461997986,2200.0,3.342422680822206,0.677010042381665,-0.30367739291228935
